|chain_id|node_order|response_order|node_mode|node_prompt|node_response
2899|28|71|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't believe we're finally going to Disneyland, I'm incredibly excited!
2900|28|72|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we're finally going to Disneyland, I'm incredibly excited!"".Respond using only an adjective."|Excited
2901|28|73|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I just can't believe we're finally going on our dream vacation to Hawaii next week!
2902|28|74|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I just can't believe we're finally going on our dream vacation to Hawaii next week!"".Respond using only an adjective."|Excited
2903|28|75|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait to start our road trip tomorrow, it's going to be amazing!
2904|28|76|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait to start our road trip tomorrow, it's going to be amazing!"".Respond using only an adjective."|Excited
2905|28|77|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait to see what adventures tomorrow brings!
2906|28|78|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait to see what adventures tomorrow brings!"".Respond using only an adjective."|Excited
2907|28|79|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait to jump on the plane for our vacation to Hawaii!
2908|28|80|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait to jump on the plane for our vacation to Hawaii!"".Respond using only an adjective."|Excited
2909|28|81|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I just can't believe we're actually going to Disneyland tomorrow!
2910|28|82|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I just can't believe we're actually going to Disneyland tomorrow!"".Respond using only an adjective."|Excited
2911|28|83|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't believe we're going to Disneyland tomorrow, I'm so thrilled!
2912|28|84|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we're going to Disneyland tomorrow, I'm so thrilled!"".Respond using only an adjective."|Excited
2913|28|85|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Oh my goodness, I just can't wait for the concert tonight!
2914|28|86|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Oh my goodness, I just can't wait for the concert tonight!"".Respond using only an adjective."|Excited
2915|28|87|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I just can't wait for our road trip next weekend, it's going to be so fun!
2916|28|88|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I just can't wait for our road trip next weekend, it's going to be so fun!"".Respond using only an adjective."|Excited
2917|28|89|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait for the weekend, we're going to have so much fun at the amusement park!
2918|28|90|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait for the weekend, we're going to have so much fun at the amusement park!"".Respond using only an adjective."|Excited
2919|28|91|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't believe we're going to Disneyland tomorrow, I'm so pumped!
2920|28|92|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we're going to Disneyland tomorrow, I'm so pumped!"".Respond using only an adjective."|Excited
2921|28|93|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't believe we're going to Disneyland tomorrow, I'm so excited!
2922|28|94|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we're going to Disneyland tomorrow, I'm so excited!"".Respond using only an adjective."|Excited
2923|28|95|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait for our road trip this weekend!
2924|28|96|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait for our road trip this weekend!"".Respond using only an adjective."|Excited
2925|28|97|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait to see the fireworks at the festival tonight!
2926|28|98|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait to see the fireworks at the festival tonight!"".Respond using only an adjective."|Excited
2927|28|99|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Oh my goodness, I can't believe we're going to Disneyland tomorrow!
2928|28|100|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Oh my goodness, I can't believe we're going to Disneyland tomorrow!"".Respond using only an adjective."|Excited
2929|29|0|0|s|elicited in prior|What a fascinating discovery this is!
2930|29|1|0|c|Provide an adjective for conversation tone in English that you sense in the following sentence: What a fascinating discovery this is!.Respond using only an adjective.|Excited
2931|29|2|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait for the music festival next week!
2932|29|3|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait for the music festival next week!"".Respond using only an adjective."|Excited
2933|29|4|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Oh my goodness, I can't believe we're finally going to Disneyland tomorrow!
2934|29|5|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Oh my goodness, I can't believe we're finally going to Disneyland tomorrow!"".Respond using only an adjective."|Excited
2935|29|6|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Oh wow, I can't believe we are actually going to Disneyland tomorrow!
2936|29|7|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Oh wow, I can't believe we are actually going to Disneyland tomorrow!"".Respond using only an adjective."|Excited
2937|29|8|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait for the concert tonight, it's going to be so much fun!
2938|29|9|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait for the concert tonight, it's going to be so much fun!"".Respond using only an adjective."|Excited
2939|29|10|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait for our vacation to Hawaii, it's going to be absolutely fantastic!
2940|29|11|0|c|Provide an adjective for conversation tone in English that you sense in the following sentence: I can't wait for our vacation to Hawaii, it's going to be absolutely fantastic!.Respond using only an adjective.|Excited
2941|29|12|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't believe we're going to Disneyland tomorrow, I'm so thrilled!
2942|29|13|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we're going to Disneyland tomorrow, I'm so thrilled!"".Respond using only an adjective."|Excited
2943|29|14|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait to see the new movie tonight!
2944|29|15|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait to see the new movie tonight!"".Respond using only an adjective."|Excited
2945|29|16|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait for our road trip, it's going to be so much fun!
2946|29|17|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait for our road trip, it's going to be so much fun!"".Respond using only an adjective."|Excited
2947|29|18|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Oh my goodness, you won't believe the amazing news I just heard!
2948|29|19|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Oh my goodness, you won't believe the amazing news I just heard!"".Respond using only an adjective."|Excited
2949|29|20|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I just can't believe we're going to Disneyland tomorrow, I'm so excited!
2950|29|21|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I just can't believe we're going to Disneyland tomorrow, I'm so excited!"".Respond using only an adjective."|Excited
2951|29|22|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Oh my gosh, I can't believe we're finally going to see our favorite band live tonight!
2952|29|23|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Oh my gosh, I can't believe we're finally going to see our favorite band live tonight!"".Respond using only an adjective."|Excited
2953|29|24|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait to go to the concert tonight, it's going to be amazing!
2954|29|25|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait to go to the concert tonight, it's going to be amazing!"".Respond using only an adjective."|Excited
2955|29|26|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Oh my gosh, I can't believe we're finally going on a cross-country road trip!
2956|29|27|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Oh my gosh, I can't believe we're finally going on a cross-country road trip!"".Respond using only an adjective."|Excited
2957|29|28|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't believe we're going to the concert, this is absolutely incredible!
2958|29|29|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we're going to the concert, this is absolutely incredible!"".Respond using only an adjective."|Excited
2959|29|30|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't believe we're going to Disneyland next week, I'm so excited!
2960|29|31|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we're going to Disneyland next week, I'm so excited!"".Respond using only an adjective."|Excited
2961|29|32|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait to see the concert tonight, it's going to be absolutely epic!
2962|29|33|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait to see the concert tonight, it's going to be absolutely epic!"".Respond using only an adjective."|Excited
2963|29|34|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Oh my gosh, I can't believe we're finally going to Disneyland tomorrow!
2964|29|35|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Oh my gosh, I can't believe we're finally going to Disneyland tomorrow!"".Respond using only an adjective."|Excited
2965|29|36|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Oh my goodness, I can't believe we are finally going to Disneyland tomorrow!
2966|29|37|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Oh my goodness, I can't believe we are finally going to Disneyland tomorrow!"".Respond using only an adjective."|Excited
2967|29|38|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Guess what, I just won the lottery jackpot!
2968|29|39|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Guess what, I just won the lottery jackpot!"".Respond using only an adjective."|Excited
2969|29|40|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't believe we're going to Disneyland tomorrow, I'm so pumped!
2970|29|41|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we're going to Disneyland tomorrow, I'm so pumped!"".Respond using only an adjective."|Excited
2971|29|42|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Oh my gosh, I can't believe we're finally going on a trip to Hawaii!
2972|29|43|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Oh my gosh, I can't believe we're finally going on a trip to Hawaii!"".Respond using only an adjective."|Excited
2973|29|44|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't believe we're going to Disneyland tomorrow, it's going to be amazing!
2974|29|45|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we're going to Disneyland tomorrow, it's going to be amazing!"".Respond using only an adjective."|Excited
2975|29|46|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Oh my goodness, I can't believe we're actually going to Disneyland tomorrow!
2976|29|47|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Oh my goodness, I can't believe we're actually going to Disneyland tomorrow!"".Respond using only an adjective."|Excited
2977|29|48|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I just can't wait for the concert tonight, it's going to be incredible!
2978|29|49|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I just can't wait for the concert tonight, it's going to be incredible!"".Respond using only an adjective."|Excited
2979|29|50|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait to see you at the concert tonight!
2980|29|51|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait to see you at the concert tonight!"".Respond using only an adjective."|Excited
2981|29|52|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait for our trip to Disneyland next week!
2982|29|53|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait for our trip to Disneyland next week!"".Respond using only an adjective."|Excited
2983|29|54|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Oh my gosh, I can't believe we're going to Disneyland tomorrow!
2984|29|55|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Oh my gosh, I can't believe we're going to Disneyland tomorrow!"".Respond using only an adjective."|Excited
2985|29|56|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait for our road trip this weekend, it's going to be so much fun!
2986|29|57|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait for our road trip this weekend, it's going to be so much fun!"".Respond using only an adjective."|Excited
2987|29|58|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I just can't wait for the concert, it's going to be absolutely amazing!
2988|29|59|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I just can't wait for the concert, it's going to be absolutely amazing!"".Respond using only an adjective."|Excited
2989|29|60|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't believe we're going to Disneyland tomorrow!
2990|29|61|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we're going to Disneyland tomorrow!"".Respond using only an adjective."|Excited
2991|29|62|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait to see the concert tonight, it's going to be so epic!
2992|29|63|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait to see the concert tonight, it's going to be so epic!"".Respond using only an adjective."|Excited
2993|29|64|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I just can't believe we're finally going on this epic road trip tomorrow!
2994|29|65|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I just can't believe we're finally going on this epic road trip tomorrow!"".Respond using only an adjective."|Excited
2995|29|66|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait for our trip to Disneyland next week!
2996|29|67|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait for our trip to Disneyland next week!"".Respond using only an adjective."|Excited
2997|29|68|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait to see you at the concert tonight!
2998|29|69|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait to see you at the concert tonight!"".Respond using only an adjective."|Excited
2999|29|70|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't believe we're finally going to Disneyland tomorrow!
3000|29|71|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we're finally going to Disneyland tomorrow!"".Respond using only an adjective."|Excited
3001|29|72|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Oh my gosh, I can't believe we're finally going to Disneyland this weekend!
3002|29|73|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Oh my gosh, I can't believe we're finally going to Disneyland this weekend!"".Respond using only an adjective."|Excited
3003|29|74|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait to see the concert tonight, it's going to be absolutely amazing!
3004|29|75|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait to see the concert tonight, it's going to be absolutely amazing!"".Respond using only an adjective."|Excited
3005|29|76|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't believe we're going to Disneyland tomorrow, I'm so excited!
3006|29|77|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we're going to Disneyland tomorrow, I'm so excited!"".Respond using only an adjective."|Excited
3007|29|78|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait to start our road trip tomorrow, it's going to be so much fun!
3008|29|79|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait to start our road trip tomorrow, it's going to be so much fun!"".Respond using only an adjective."|Excited
3009|29|80|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Oh my gosh, I can't believe we're going to Disneyland tomorrow!
3010|29|81|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Oh my gosh, I can't believe we're going to Disneyland tomorrow!"".Respond using only an adjective."|Excited
3011|29|82|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Oh my gosh, I can't believe we're finally going to the concert tonight!
3012|29|83|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Oh my gosh, I can't believe we're finally going to the concert tonight!"".Respond using only an adjective."|Excited
3013|29|84|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait for our trip to Disneyland, it's going to be so much fun!
3014|29|85|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait for our trip to Disneyland, it's going to be so much fun!"".Respond using only an adjective."|Excited
3015|29|86|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't believe we're going to Paris next week, I'm absolutely thrilled!
3016|29|87|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we're going to Paris next week, I'm absolutely thrilled!"".Respond using only an adjective."|Excited
3017|29|88|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait for our trip to Disneyland next week!
3018|29|89|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait for our trip to Disneyland next week!"".Respond using only an adjective."|Excited
3019|29|90|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't believe we're going to Disneyland tomorrow, I'm so pumped!
3020|29|91|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we're going to Disneyland tomorrow, I'm so pumped!"".Respond using only an adjective."|Excited
3021|29|92|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait to see the fireworks at the festival tonight!
3022|29|93|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait to see the fireworks at the festival tonight!"".Respond using only an adjective."|Excited
3023|29|94|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I just can't believe we're going to Disneyland tomorrow, I'm so pumped!
3024|29|95|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I just can't believe we're going to Disneyland tomorrow, I'm so pumped!"".Respond using only an adjective."|Excited
3025|29|96|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't believe we're actually going to Disneyland tomorrow!
3026|29|97|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we're actually going to Disneyland tomorrow!"".Respond using only an adjective."|Excited
3027|29|98|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't believe we're going to Disneyland tomorrow, I'm so thrilled!
3028|29|99|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we're going to Disneyland tomorrow, I'm so thrilled!"".Respond using only an adjective."|Excited
3029|29|100|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't believe we're finally going to Disneyland tomorrow!
3030|30|0|0|c|elicited in prior|Irritated
3031|30|1|0|s|Provide one sentence with at least five words in English that has the conversation tone: Irritated.|Can you just stop interrupting me every single time I speak?
3032|30|2|0|c|Provide an adjective for conversation tone in English that you sense in the following sentence: Can you just stop interrupting me every single time I speak?.Respond using only an adjective.|Irritated
3033|30|3|0|s|Provide one sentence with at least five words in English that has the conversation tone: Irritated.|Can you please just stop humming that annoying tune?
3034|30|4|0|c|Provide an adjective for conversation tone in English that you sense in the following sentence: Can you please just stop humming that annoying tune?.Respond using only an adjective.|Irritated
3035|30|5|0|s|Provide one sentence with at least five words in English that has the conversation tone: Irritated.|Why can't you just listen for once?
3036|30|6|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Why can't you just listen for once?"".Respond using only an adjective."|Frustrated
3037|30|7|0|s|Provide one sentence with at least five words in English that has the conversation tone: Frustrated.|I've told you a dozen times, you can't keep ignoring your responsibilities!
3038|30|8|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I've told you a dozen times, you can't keep ignoring your responsibilities!"".Respond using only an adjective."|Frustrated
3039|30|9|0|s|Provide one sentence with at least five words in English that has the conversation tone: Frustrated.|I've told you a thousand times not to leave your shoes in the hallway!
3040|30|10|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I've told you a thousand times not to leave your shoes in the hallway!"".Respond using only an adjective."|Exasperated
3041|30|11|0|s|Provide one sentence with at least five words in English that has the conversation tone: Exasperated.|I've told you a million times, stop leaving your dirty dishes in the sink!
3042|30|12|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I've told you a million times, stop leaving your dirty dishes in the sink!"".Respond using only an adjective."|Irritated
3043|30|13|0|s|Provide one sentence with at least five words in English that has the conversation tone: Irritated.|Can you please stop tapping your pen, it's really annoying.
3044|30|14|0|c|Provide an adjective for conversation tone in English that you sense in the following sentence: Can you please stop tapping your pen, it's really annoying..Respond using only an adjective.|Irritated
3045|30|15|0|s|Provide one sentence with at least five words in English that has the conversation tone: Irritated.|Can you please stop tapping your pen, it's incredibly distracting!
3046|30|16|0|c|Provide an adjective for conversation tone in English that you sense in the following sentence: Can you please stop tapping your pen, it's incredibly distracting!.Respond using only an adjective.|Irritated
3047|30|17|0|s|Provide one sentence with at least five words in English that has the conversation tone: Irritated.|Why can't you just listen for once in your life?
3048|30|18|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Why can't you just listen for once in your life?"".Respond using only an adjective."|Frustrated
3049|30|19|0|s|Provide one sentence with at least five words in English that has the conversation tone: Frustrated.|Why won't this stupid computer work properly?
3050|30|20|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Why won't this stupid computer work properly?"".Respond using only an adjective."|Frustrated
3051|30|21|0|s|Provide one sentence with at least five words in English that has the conversation tone: Frustrated.|I've told you a thousand times, you can't just ignore your responsibilities!
3052|30|22|0|c|Provide an adjective for conversation tone in English that you sense in the following sentence: I've told you a thousand times, you can't just ignore your responsibilities!.Respond using only an adjective.|Irritated
3053|30|23|0|s|Provide one sentence with at least five words in English that has the conversation tone: Irritated.|Why can't you ever clean up after yourself?
3054|30|24|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Why can't you ever clean up after yourself?"".Respond using only an adjective."|Irritated
3055|30|25|0|s|Provide one sentence with at least five words in English that has the conversation tone: Irritated.|Can you please just stop making so much noise?
3056|30|26|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Can you please just stop making so much noise?"".Respond using only an adjective."|Irritated
3057|30|27|0|s|Provide one sentence with at least five words in English that has the conversation tone: Irritated.|Can you please turn down that obnoxiously loud music?
3058|30|28|0|c|Provide an adjective for conversation tone in English that you sense in the following sentence: Can you please turn down that obnoxiously loud music?.Respond using only an adjective.|Irritated
3059|30|29|0|s|Provide one sentence with at least five words in English that has the conversation tone: Irritated.|Could you please stop tapping your pen, it's incredibly distracting!
3060|30|30|0|c|Provide an adjective for conversation tone in English that you sense in the following sentence: Could you please stop tapping your pen, it's incredibly distracting!.Respond using only an adjective.|Irritated
3061|30|31|0|s|Provide one sentence with at least five words in English that has the conversation tone: Irritated.|Can you please stop tapping that pen, it's incredibly annoying!
3062|30|32|0|c|Provide an adjective for conversation tone in English that you sense in the following sentence: Can you please stop tapping that pen, it's incredibly annoying!.Respond using only an adjective.|Irritated
3063|30|33|0|s|Provide one sentence with at least five words in English that has the conversation tone: Irritated.|Can you stop tapping your pen, it's really getting on my nerves!
3064|30|34|0|c|Provide an adjective for conversation tone in English that you sense in the following sentence: Can you stop tapping your pen, it's really getting on my nerves!.Respond using only an adjective.|Irritated
3065|30|35|0|s|Provide one sentence with at least five words in English that has the conversation tone: Irritated.|Can you please turn down that music, it's giving me a headache!
3066|30|36|0|c|Provide an adjective for conversation tone in English that you sense in the following sentence: Can you please turn down that music, it's giving me a headache!.Respond using only an adjective.|Irritated
3067|30|37|0|s|Provide one sentence with at least five words in English that has the conversation tone: Irritated.|Why can't you just listen for once?
3068|30|38|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Why can't you just listen for once?"".Respond using only an adjective."|Frustrated
3069|30|39|0|s|Provide one sentence with at least five words in English that has the conversation tone: Frustrated.|Why can't you just listen to me for once!
3070|30|40|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Why can't you just listen to me for once!"".Respond using only an adjective."|Frustrated
3071|30|41|0|s|Provide one sentence with at least five words in English that has the conversation tone: Frustrated.|Why can't you just understand what I'm trying to explain?
3072|30|42|0|c|Provide an adjective for conversation tone in English that you sense in the following sentence: Why can't you just understand what I'm trying to explain?.Respond using only an adjective.|Frustrated
3073|30|43|0|s|Provide one sentence with at least five words in English that has the conversation tone: Frustrated.|Why can't you just listen for once?
3074|30|44|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Why can't you just listen for once?"".Respond using only an adjective."|Irritated
3075|30|45|0|s|Provide one sentence with at least five words in English that has the conversation tone: Irritated.|Can you stop making that annoying noise, please?
3076|30|46|0|c|Provide an adjective for conversation tone in English that you sense in the following sentence: Can you stop making that annoying noise, please?.Respond using only an adjective.|Irritated
3077|30|47|0|s|Provide one sentence with at least five words in English that has the conversation tone: Irritated.|Why can't you just do things properly for once?
3078|30|48|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Why can't you just do things properly for once?"".Respond using only an adjective."|Frustrated
3079|30|49|0|s|Provide one sentence with at least five words in English that has the conversation tone: Frustrated.|I've told you countless times not to leave your things everywhere, it's really annoying!
3080|30|50|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I've told you countless times not to leave your things everywhere, it's really annoying!"".Respond using only an adjective."|Irritated
3081|30|51|0|s|Provide one sentence with at least five words in English that has the conversation tone: Irritated.|Why can't you ever pick up your dirty clothes from the floor?
3082|30|52|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Why can't you ever pick up your dirty clothes from the floor?"".Respond using only an adjective."|Frustrated
3083|30|53|0|s|Provide one sentence with at least five words in English that has the conversation tone: Frustrated.|I've told you a thousand times not to leave your stuff all over the place.
3084|30|54|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I've told you a thousand times not to leave your stuff all over the place."".Respond using only an adjective."|Frustrated
3085|30|55|0|s|Provide one sentence with at least five words in English that has the conversation tone: Frustrated.|I've explained this five times already, why can't you understand?
3086|30|56|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I've explained this five times already, why can't you understand?"".Respond using only an adjective."|Frustrated
3087|30|57|0|s|Provide one sentence with at least five words in English that has the conversation tone: Frustrated.|I've told you a million times, I need those reports by noon!
3088|30|58|0|c|Provide an adjective for conversation tone in English that you sense in the following sentence: I've told you a million times, I need those reports by noon!.Respond using only an adjective.|Irritated
3089|30|59|0|s|Provide one sentence with at least five words in English that has the conversation tone: Irritated.|Can you please stop tapping that pen, it's driving me insane!
3090|30|60|0|c|Provide an adjective for conversation tone in English that you sense in the following sentence: Can you please stop tapping that pen, it's driving me insane!.Respond using only an adjective.|Irritated
3091|30|61|0|s|Provide one sentence with at least five words in English that has the conversation tone: Irritated.|Seriously, how many times do I have to tell you to clean up your mess?
3092|30|62|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Seriously, how many times do I have to tell you to clean up your mess?"".Respond using only an adjective."|Irritated
3093|30|63|0|s|Provide one sentence with at least five words in English that has the conversation tone: Irritated.|Why can't you just listen for once?
3094|30|64|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Why can't you just listen for once?"".Respond using only an adjective."|Frustrated
3095|30|65|0|s|Provide one sentence with at least five words in English that has the conversation tone: Frustrated.|Why can't you just listen to me for once?
3096|30|66|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Why can't you just listen to me for once?"".Respond using only an adjective."|Frustrated
