_initial_assets,awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,bonus,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,block_position,block,class,object_type,start_time,prompt_component,mode,previous_sample,current_mode,obtained_response
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQCwrqFw==""]]}, ""prompt_component"": ""I really wish that I had stopped to help."", ""mode"": ""c""}",293,2023-08-03 11:16:11,False,,,SRETrial,337,86,True,337,5,76,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I really wish that I had stopped to help."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""sad"", ""current_mode"": ""s""}",True,852.0,,,43.028,240.0,280.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:11,I really wish that I had stopped to help.,c,"{""obtained_response"": ""I really wish that I had stopped to help."", ""current_mode"": ""c""}",c,sad
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQCw4E8g==""]]}, ""prompt_component"": ""grateful"", ""mode"": ""s""}",294,2023-08-03 11:16:11,False,,,SRETrial,331,92,True,331,36,87,SRE_chain,"{""previous_sample"": {""obtained_response"": ""grateful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""She was very appreciative of all we did."", ""current_mode"": ""c""}",True,806.0,,,16.068,240.0,280.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:11,grateful,s,"{""obtained_response"": ""grateful"", ""current_mode"": ""s""}",s,She was very appreciative of all we did.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQDgzxGw==""]]}, ""prompt_component"": ""I just can`t see any way of resolving this issue."", ""mode"": ""c""}",295,2023-08-03 11:16:14,False,,,SRETrial,256,8,True,256,31,66,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I just can`t see any way of resolving this issue."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""perplexed"", ""current_mode"": ""s""}",True,794.0,,,6.778,480.0,520.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:14,I just can`t see any way of resolving this issue.,c,"{""obtained_response"": ""I just can`t see any way of resolving this issue."", ""current_mode"": ""c""}",c,perplexed
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQEQ5YVA==""]]}, ""prompt_component"": ""He apologized in a remorse manner."", ""mode"": ""c""}",296,2023-08-03 11:16:17,False,,,SRETrial,299,41,True,299,40,65,SRE_chain,"{""previous_sample"": {""obtained_response"": ""He apologized in a remorse manner."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""accepting"", ""current_mode"": ""s""}",True,799.0,,,5.417,440.0,480.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:17,He apologized in a remorse manner.,c,"{""obtained_response"": ""He apologized in a remorse manner."", ""current_mode"": ""c""}",c,accepting
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQEgHFXw==""]]}, ""prompt_component"": ""sad"", ""mode"": ""s""}",297,2023-08-03 11:16:18,False,,,SRETrial,263,20,True,263,23,44,SRE_chain,"{""previous_sample"": {""obtained_response"": ""sad"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""She was crying and feeling really sorry for herself."", ""current_mode"": ""c""}",True,843.0,,,31.813,400.0,440.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:18,sad,s,"{""obtained_response"": ""sad"", ""current_mode"": ""s""}",s,She was crying and feeling really sorry for herself.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQFQde3w==""]]}, ""prompt_component"": ""distressed"", ""mode"": ""s""}",298,2023-08-03 11:16:21,False,,,SRETrial,275,56,True,275,42,77,SRE_chain,"{""previous_sample"": {""obtained_response"": ""distressed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I`ve never felt this sad and don`t know what to do!"", ""current_mode"": ""c""}",True,876.0,,,46.018,200.0,240.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:21,distressed,s,"{""obtained_response"": ""distressed"", ""current_mode"": ""s""}",s,I`ve never felt this sad and don`t know what to do!
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQFgNVFg==""]]}, ""prompt_component"": ""I know for sure that he`ll be okay."", ""mode"": ""c""}",299,2023-08-03 11:16:22,False,,,SRETrial,44,44,True,44,39,64,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I know for sure that he`ll be okay."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""reassuring"", ""current_mode"": ""s""}",True,809.0,,,7.782,320.0,360.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:22,I know for sure that he`ll be okay.,c,"{""obtained_response"": ""I know for sure that he`ll be okay."", ""current_mode"": ""c""}",c,reassuring
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQFg6+NA==""]]}, ""prompt_component"": ""firm"", ""mode"": ""s""}",300,2023-08-03 11:16:22,False,,,SRETrial,318,79,True,318,17,38,SRE_chain,"{""previous_sample"": {""obtained_response"": ""firm"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I WILL NOT CHANGE MY STAND ON THIS MATTER."", ""current_mode"": ""c""}",True,834.0,,,20.238,440.0,480.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:22,firm,s,"{""obtained_response"": ""firm"", ""current_mode"": ""s""}",s,I WILL NOT CHANGE MY STAND ON THIS MATTER.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQFwMqww==""]]}, ""prompt_component"": ""critical"", ""mode"": ""s""}",301,2023-08-03 11:16:23,False,,,SRETrial,329,14,True,329,53,94,SRE_chain,"{""previous_sample"": {""obtained_response"": ""critical"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I don`t think that`s the correct way to do that."", ""current_mode"": ""c""}",True,835.0,,,21.868,120.0,160.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:23,critical,s,"{""obtained_response"": ""critical"", ""current_mode"": ""s""}",s,I don`t think that`s the correct way to do that.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQFwcxOw==""]]}, ""prompt_component"": ""confused"", ""mode"": ""s""}",302,2023-08-03 11:16:23,False,,,SRETrial,335,55,True,335,31,66,SRE_chain,"{""previous_sample"": {""obtained_response"": ""confused"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I don`t understand what they want me to do."", ""current_mode"": ""c""}",True,821.0,,,13.649,520.0,560.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:23,confused,s,"{""obtained_response"": ""confused"", ""current_mode"": ""s""}",s,I don`t understand what they want me to do.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQFweqpg==""]]}, ""prompt_component"": ""Lovely to be invited here."", ""mode"": ""c""}",303,2023-08-03 11:16:23,False,,,SRETrial,317,47,True,317,38,80,SRE_chain,"{""previous_sample"": {""obtained_response"": ""Lovely to be invited here."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""grateful"", ""current_mode"": ""s""}",True,810.0,,,7.006,240.0,280.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:23,Lovely to be invited here.,c,"{""obtained_response"": ""Lovely to be invited here."", ""current_mode"": ""c""}",c,grateful
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQGQCfmA==""]]}, ""prompt_component"": ""supportive"", ""mode"": ""s""}",304,2023-08-03 11:16:25,False,,,SRETrial,298,72,True,298,40,65,SRE_chain,"{""previous_sample"": {""obtained_response"": ""supportive"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""Would you like me to come with you to the funeral?"", ""current_mode"": ""c""}",True,831.0,,,19.419,480.0,520.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:25,supportive,s,"{""obtained_response"": ""supportive"", ""current_mode"": ""s""}",s,Would you like me to come with you to the funeral?
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQGQULoA==""]]}, ""prompt_component"": ""pleading"", ""mode"": ""s""}",305,2023-08-03 11:16:25,False,,,SRETrial,363,40,True,363,34,86,SRE_chain,"{""previous_sample"": {""obtained_response"": ""pleading"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""Please do not do this to me!"", ""current_mode"": ""c""}",True,862.0,,,38.282,200.0,240.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:25,pleading,s,"{""obtained_response"": ""pleading"", ""current_mode"": ""s""}",s,Please do not do this to me!
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQGwi0ng==""]]}, ""prompt_component"": ""excited"", ""mode"": ""s""}",306,2023-08-03 11:16:27,False,,,SRETrial,291,30,True,291,50,95,SRE_chain,"{""previous_sample"": {""obtained_response"": ""excited"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I can`t wait to go to Birmingham on the weekend."", ""current_mode"": ""c""}",True,851.0,,,26.98,120.0,160.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:27,excited,s,"{""obtained_response"": ""excited"", ""current_mode"": ""s""}",s,I can`t wait to go to Birmingham on the weekend.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQHAe1HQ==""]]}, ""prompt_component"": ""sad"", ""mode"": ""s""}",307,2023-08-03 11:16:28,False,,,SRETrial,292,11,True,292,30,58,SRE_chain,"{""previous_sample"": {""obtained_response"": ""sad"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I loved you, but it`s too late now."", ""current_mode"": ""c""}",True,822.0,,,12.421,320.0,360.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:28,sad,s,"{""obtained_response"": ""sad"", ""current_mode"": ""s""}",s,"I loved you, but it`s too late now."
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQHQr4mw==""]]}, ""prompt_component"": ""jubilant"", ""mode"": ""s""}",308,2023-08-03 11:16:29,False,,,SRETrial,351,83,True,351,36,87,SRE_chain,"{""previous_sample"": {""obtained_response"": ""jubilant"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""Oh my goodness, we did it, I can`t believe it."", ""current_mode"": ""c""}",True,848.0,,,23.291,280.0,320.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:29,jubilant,s,"{""obtained_response"": ""jubilant"", ""current_mode"": ""s""}",s,"Oh my goodness, we did it, I can`t believe it."
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQHwTSDg==""]]}, ""prompt_component"": ""Please hurry up because this is taking too long and I`ve had enough of waiting!"", ""mode"": ""c""}",309,2023-08-03 11:16:31,False,,,SRETrial,280,34,True,280,20,34,SRE_chain,"{""previous_sample"": {""obtained_response"": ""Please hurry up because this is taking too long and I`ve had enough of waiting!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""rush"", ""current_mode"": ""s""}",True,819.0,,,8.472,280.0,320.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:31,Please hurry up because this is taking too long and I`ve had enough of waiting!,c,"{""obtained_response"": ""Please hurry up because this is taking too long and I`ve had enough of waiting!"", ""current_mode"": ""c""}",c,rush
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQHwam2A==""]]}, ""prompt_component"": ""I climbed to the top of Everest."", ""mode"": ""c""}",310,2023-08-03 11:16:31,False,,,SRETrial,330,89,True,330,33,62,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I climbed to the top of Everest."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""driven"", ""current_mode"": ""s""}",True,903.0,,,48.852,480.0,520.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:31,I climbed to the top of Everest.,c,"{""obtained_response"": ""I climbed to the top of Everest."", ""current_mode"": ""c""}",c,driven
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQIAD9uA==""]]}, ""prompt_component"": ""I need help with this task, please help me."", ""mode"": ""c""}",311,2023-08-03 11:16:32,False,,,SRETrial,254,53,True,254,39,64,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I need help with this task, please help me."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""needy"", ""current_mode"": ""s""}",True,828.0,,,11.053,360.0,400.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:32,"I need help with this task, please help me.",c,"{""obtained_response"": ""I need help with this task, please help me."", ""current_mode"": ""c""}",c,needy
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQIAXLbg==""]]}, ""prompt_component"": ""I can remember that like it was yesterday."", ""mode"": ""c""}",312,2023-08-03 11:16:32,False,,,SRETrial,296,39,True,296,38,80,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I can remember that like it was yesterday."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""nostalgic"", ""current_mode"": ""s""}",True,818.0,,,6.91,280.0,320.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:32,I can remember that like it was yesterday.,c,"{""obtained_response"": ""I can remember that like it was yesterday."", ""current_mode"": ""c""}",c,nostalgic
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQIwPrAw==""]]}, ""prompt_component"": ""I wish I was as slim as her."", ""mode"": ""c""}",313,2023-08-03 11:16:35,False,,,SRETrial,339,88,True,339,35,56,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I wish I was as slim as her."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""discontent"", ""current_mode"": ""s""}",True,836.0,,,11.369,400.0,440.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:35,I wish I was as slim as her.,c,"{""obtained_response"": ""I wish I was as slim as her."", ""current_mode"": ""c""}",c,discontent
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQIwo5lw==""]]}, ""prompt_component"": ""grateful"", ""mode"": ""s""}",314,2023-08-03 11:16:35,False,,,SRETrial,373,47,True,373,22,49,SRE_chain,"{""previous_sample"": {""obtained_response"": ""grateful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""Thank you so much for your kind words."", ""current_mode"": ""c""}",True,842.0,,,10.771,400.0,440.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:35,grateful,s,"{""obtained_response"": ""grateful"", ""current_mode"": ""s""}",s,Thank you so much for your kind words.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQKQND7A==""]]}, ""prompt_component"": ""The job was completed to a high standard."", ""mode"": ""c""}",315,2023-08-03 11:16:41,False,,,SRETrial,301,84,True,301,38,80,SRE_chain,"{""previous_sample"": {""obtained_response"": ""The job was completed to a high standard."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""satisfied"", ""current_mode"": ""s""}",True,840.0,,,7.896,320.0,360.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:41,The job was completed to a high standard.,c,"{""obtained_response"": ""The job was completed to a high standard."", ""current_mode"": ""c""}",c,satisfied
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQKQsB5A==""]]}, ""prompt_component"": ""I am unsure how to proceed with this."", ""mode"": ""c""}",316,2023-08-03 11:16:41,False,,,SRETrial,325,58,True,325,20,34,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I am unsure how to proceed with this."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""sure"", ""current_mode"": ""s""}",True,845.0,,,8.903,320.0,360.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:41,I am unsure how to proceed with this.,c,"{""obtained_response"": ""I am unsure how to proceed with this."", ""current_mode"": ""c""}",c,sure
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQKgubMw==""]]}, ""prompt_component"": ""doubtful"", ""mode"": ""s""}",317,2023-08-03 11:16:42,False,,,SRETrial,220,43,True,220,30,58,SRE_chain,"{""previous_sample"": {""obtained_response"": ""doubtful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""She told me it would be easy, but I don`t think she thought it through."", ""current_mode"": ""c""}",True,914.0,,,43.359,360.0,400.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:42,doubtful,s,"{""obtained_response"": ""doubtful"", ""current_mode"": ""s""}",s,"She told me it would be easy, but I don`t think she thought it through."
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQLAgzQg==""]]}, ""prompt_component"": ""excellent"", ""mode"": ""s""}",318,2023-08-03 11:16:44,False,,,SRETrial,326,36,True,326,18,36,SRE_chain,"{""previous_sample"": {""obtained_response"": ""excellent"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""You have done so well and should be very proud of yourself."", ""current_mode"": ""c""}",True,871.0,,,20.833,480.0,520.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:44,excellent,s,"{""obtained_response"": ""excellent"", ""current_mode"": ""s""}",s,You have done so well and should be very proud of yourself.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQLAxL6g==""]]}, ""prompt_component"": ""She was very appreciative of all we did."", ""mode"": ""c""}",319,2023-08-03 11:16:44,False,,,SRETrial,369,92,True,369,28,52,SRE_chain,"{""previous_sample"": {""obtained_response"": ""She was very appreciative of all we did."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""grateful"", ""current_mode"": ""s""}",True,868.0,,,18.315,360.0,400.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:44,She was very appreciative of all we did.,c,"{""obtained_response"": ""She was very appreciative of all we did."", ""current_mode"": ""c""}",c,grateful
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQLQAN+Q==""]]}, ""prompt_component"": ""I can`t believe you still haven`t done the washing up."", ""mode"": ""c""}",320,2023-08-03 11:16:44,False,,,SRETrial,328,29,True,328,39,64,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I can`t believe you still haven`t done the washing up."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""exasperated"", ""current_mode"": ""s""}",True,847.0,,,6.546,400.0,440.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:45,I can`t believe you still haven`t done the washing up.,c,"{""obtained_response"": ""I can`t believe you still haven`t done the washing up."", ""current_mode"": ""c""}",c,exasperated
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQLQMyDA==""]]}, ""prompt_component"": ""exciting"", ""mode"": ""s""}",321,2023-08-03 11:16:45,False,,,SRETrial,354,46,True,354,16,47,SRE_chain,"{""previous_sample"": {""obtained_response"": ""exciting"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I can`t wait, it`s going to be so much fun."", ""current_mode"": ""c""}",True,906.0,,,34.803,560.0,600.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:45,exciting,s,"{""obtained_response"": ""exciting"", ""current_mode"": ""s""}",s,"I can`t wait, it`s going to be so much fun."
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQLglypw==""]]}, ""prompt_component"": ""I am really fed up, there is nothing to do here."", ""mode"": ""c""}",322,2023-08-03 11:16:46,False,,,SRETrial,311,4,True,311,17,38,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I am really fed up, there is nothing to do here."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""unhappy"", ""current_mode"": ""s""}",True,856.0,,,11.855,480.0,520.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:46,"I am really fed up, there is nothing to do here.",c,"{""obtained_response"": ""I am really fed up, there is nothing to do here."", ""current_mode"": ""c""}",c,unhappy
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQMATEZQ==""]]}, ""prompt_component"": ""You have done everything you possibly could in this situation."", ""mode"": ""c""}",323,2023-08-03 11:16:48,False,,,SRETrial,213,49,True,213,53,94,SRE_chain,"{""previous_sample"": {""obtained_response"": ""You have done everything you possibly could in this situation."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""resilient"", ""current_mode"": ""s""}",True,893.0,,,26.132,160.0,200.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:48,You have done everything you possibly could in this situation.,c,"{""obtained_response"": ""You have done everything you possibly could in this situation."", ""current_mode"": ""c""}",c,resilient
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQMA0XBg==""]]}, ""prompt_component"": ""It was extremely kind of you to help me with that."", ""mode"": ""c""}",324,2023-08-03 11:16:48,False,,,SRETrial,250,42,True,250,35,56,SRE_chain,"{""previous_sample"": {""obtained_response"": ""It was extremely kind of you to help me with that."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""appreciative"", ""current_mode"": ""s""}",True,867.0,,,14.906,440.0,480.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:48,It was extremely kind of you to help me with that.,c,"{""obtained_response"": ""It was extremely kind of you to help me with that."", ""current_mode"": ""c""}",c,appreciative
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQMgkRug==""]]}, ""prompt_component"": ""determined"", ""mode"": ""s""}",325,2023-08-03 11:16:50,False,,,SRETrial,345,16,True,345,32,83,SRE_chain,"{""previous_sample"": {""obtained_response"": ""determined"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""He was absolutely going to climb the mountain."", ""current_mode"": ""c""}",True,1107.0,,,172.512,200.0,240.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:50,determined,s,"{""obtained_response"": ""determined"", ""current_mode"": ""s""}",s,He was absolutely going to climb the mountain.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQMwHXvA==""]]}, ""prompt_component"": ""defeated"", ""mode"": ""s""}",326,2023-08-03 11:16:51,False,,,SRETrial,384,35,True,384,38,80,SRE_chain,"{""previous_sample"": {""obtained_response"": ""defeated"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I don`t have any energy to continue this idea."", ""current_mode"": ""c""}",True,859.0,,,10.735,360.0,400.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:51,defeated,s,"{""obtained_response"": ""defeated"", ""current_mode"": ""s""}",s,I don`t have any energy to continue this idea.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQMwkBJQ==""]]}, ""prompt_component"": ""spooky"", ""mode"": ""s""}",327,2023-08-03 11:16:51,False,,,SRETrial,310,37,True,310,22,49,SRE_chain,"{""previous_sample"": {""obtained_response"": ""spooky"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""It`s kind of eerie how we can finish each others sentences."", ""current_mode"": ""c""}",True,898.0,,,26.486,440.0,480.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:51,spooky,s,"{""obtained_response"": ""spooky"", ""current_mode"": ""s""}",s,It`s kind of eerie how we can finish each others sentences.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIAwsQNAObpg==""]]}, ""prompt_component"": ""relieved"", ""mode"": ""s""}",328,2023-08-03 11:16:52,False,,,SRETrial,334,12,True,334,23,44,SRE_chain,"{""previous_sample"": {""obtained_response"": ""relieved"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""She was so happy the exam was over."", ""current_mode"": ""c""}",True,863.0,,,11.434,440.0,480.0,40.0,0,default,SRETrial,Info,2023-08-03 11:16:52,relieved,s,"{""obtained_response"": ""relieved"", ""current_mode"": ""s""}",s,She was so happy the exam was over.
