,id,idx_1,word_1,idx_2,word_2
825,1035,20,encouraging,35,pessimistic
826,1036,20,encouraging,36,polite
827,1037,20,encouraging,37,reassuring
828,1038,20,encouraging,38,reflective
829,1039,20,encouraging,39,regretful
830,1040,20,encouraging,40,rejected
831,1041,20,encouraging,41,relieved
832,1042,20,encouraging,42,resigned
833,1043,20,encouraging,43,romantic
834,1044,20,encouraging,44,sad
835,1045,20,encouraging,45,sarcastic
836,1046,20,encouraging,46,serene
837,1047,20,encouraging,47,skeptical
838,1048,20,encouraging,48,stressed
839,1049,20,encouraging,49,uncertain
840,1071,21,enthusiastic,21,enthusiastic
841,1072,21,enthusiastic,22,exasperated
842,1073,21,enthusiastic,23,excited
843,1074,21,enthusiastic,24,frustrated
844,1075,21,enthusiastic,25,grateful
845,1076,21,enthusiastic,26,indignant
846,1077,21,enthusiastic,27,inquisitive
847,1078,21,enthusiastic,28,interested
848,1079,21,enthusiastic,29,irritated
849,1080,21,enthusiastic,30,mournful
850,1081,21,enthusiastic,31,nostalgic
851,1082,21,enthusiastic,32,optimistic
852,1083,21,enthusiastic,33,overwhelmed
853,1084,21,enthusiastic,34,peaceful
854,1085,21,enthusiastic,35,pessimistic
855,1086,21,enthusiastic,36,polite
856,1087,21,enthusiastic,37,reassuring
857,1088,21,enthusiastic,38,reflective
858,1089,21,enthusiastic,39,regretful
859,1090,21,enthusiastic,40,rejected
860,1091,21,enthusiastic,41,relieved
861,1092,21,enthusiastic,42,resigned
862,1093,21,enthusiastic,43,romantic
863,1094,21,enthusiastic,44,sad
864,1095,21,enthusiastic,45,sarcastic
865,1096,21,enthusiastic,46,serene
866,1097,21,enthusiastic,47,skeptical
867,1098,21,enthusiastic,48,stressed
868,1099,21,enthusiastic,49,uncertain
869,1122,22,exasperated,22,exasperated
870,1123,22,exasperated,23,excited
871,1124,22,exasperated,24,frustrated
872,1125,22,exasperated,25,grateful
873,1126,22,exasperated,26,indignant
874,1127,22,exasperated,27,inquisitive
875,1128,22,exasperated,28,interested
876,1129,22,exasperated,29,irritated
877,1130,22,exasperated,30,mournful
878,1131,22,exasperated,31,nostalgic
879,1132,22,exasperated,32,optimistic
880,1133,22,exasperated,33,overwhelmed
881,1134,22,exasperated,34,peaceful
882,1135,22,exasperated,35,pessimistic
883,1136,22,exasperated,36,polite
884,1137,22,exasperated,37,reassuring
885,1138,22,exasperated,38,reflective
886,1139,22,exasperated,39,regretful
887,1140,22,exasperated,40,rejected
888,1141,22,exasperated,41,relieved
889,1142,22,exasperated,42,resigned
890,1143,22,exasperated,43,romantic
891,1144,22,exasperated,44,sad
892,1145,22,exasperated,45,sarcastic
893,1146,22,exasperated,46,serene
894,1147,22,exasperated,47,skeptical
895,1148,22,exasperated,48,stressed
896,1149,22,exasperated,49,uncertain
897,1173,23,excited,23,excited
898,1174,23,excited,24,frustrated
899,1175,23,excited,25,grateful
900,1176,23,excited,26,indignant
901,1177,23,excited,27,inquisitive
902,1178,23,excited,28,interested
903,1179,23,excited,29,irritated
904,1180,23,excited,30,mournful
905,1181,23,excited,31,nostalgic
906,1182,23,excited,32,optimistic
907,1183,23,excited,33,overwhelmed
908,1184,23,excited,34,peaceful
909,1185,23,excited,35,pessimistic
910,1186,23,excited,36,polite
911,1187,23,excited,37,reassuring
912,1188,23,excited,38,reflective
913,1189,23,excited,39,regretful
914,1190,23,excited,40,rejected
915,1191,23,excited,41,relieved
916,1192,23,excited,42,resigned
917,1193,23,excited,43,romantic
918,1194,23,excited,44,sad
919,1195,23,excited,45,sarcastic
920,1196,23,excited,46,serene
921,1197,23,excited,47,skeptical
922,1198,23,excited,48,stressed
923,1199,23,excited,49,uncertain
924,1224,24,frustrated,24,frustrated
925,1225,24,frustrated,25,grateful
926,1226,24,frustrated,26,indignant
927,1227,24,frustrated,27,inquisitive
928,1228,24,frustrated,28,interested
929,1229,24,frustrated,29,irritated
930,1230,24,frustrated,30,mournful
931,1231,24,frustrated,31,nostalgic
932,1232,24,frustrated,32,optimistic
933,1233,24,frustrated,33,overwhelmed
934,1234,24,frustrated,34,peaceful
935,1235,24,frustrated,35,pessimistic
936,1236,24,frustrated,36,polite
937,1237,24,frustrated,37,reassuring
938,1238,24,frustrated,38,reflective
939,1239,24,frustrated,39,regretful
940,1240,24,frustrated,40,rejected
941,1241,24,frustrated,41,relieved
942,1242,24,frustrated,42,resigned
943,1243,24,frustrated,43,romantic
944,1244,24,frustrated,44,sad
945,1245,24,frustrated,45,sarcastic
946,1246,24,frustrated,46,serene
947,1247,24,frustrated,47,skeptical
948,1248,24,frustrated,48,stressed
949,1249,24,frustrated,49,uncertain
950,1275,25,grateful,25,grateful
951,1276,25,grateful,26,indignant
952,1277,25,grateful,27,inquisitive
953,1278,25,grateful,28,interested
954,1279,25,grateful,29,irritated
955,1280,25,grateful,30,mournful
956,1281,25,grateful,31,nostalgic
957,1282,25,grateful,32,optimistic
958,1283,25,grateful,33,overwhelmed
959,1284,25,grateful,34,peaceful
960,1285,25,grateful,35,pessimistic
961,1286,25,grateful,36,polite
962,1287,25,grateful,37,reassuring
963,1288,25,grateful,38,reflective
964,1289,25,grateful,39,regretful
965,1290,25,grateful,40,rejected
966,1291,25,grateful,41,relieved
967,1292,25,grateful,42,resigned
968,1293,25,grateful,43,romantic
969,1294,25,grateful,44,sad
970,1295,25,grateful,45,sarcastic
971,1296,25,grateful,46,serene
972,1297,25,grateful,47,skeptical
973,1298,25,grateful,48,stressed
974,1299,25,grateful,49,uncertain
975,1326,26,indignant,26,indignant
976,1327,26,indignant,27,inquisitive
977,1328,26,indignant,28,interested
978,1329,26,indignant,29,irritated
979,1330,26,indignant,30,mournful
980,1331,26,indignant,31,nostalgic
981,1332,26,indignant,32,optimistic
982,1333,26,indignant,33,overwhelmed
983,1334,26,indignant,34,peaceful
984,1335,26,indignant,35,pessimistic
985,1336,26,indignant,36,polite
986,1337,26,indignant,37,reassuring
987,1338,26,indignant,38,reflective
988,1339,26,indignant,39,regretful
989,1340,26,indignant,40,rejected
990,1341,26,indignant,41,relieved
991,1342,26,indignant,42,resigned
992,1343,26,indignant,43,romantic
993,1344,26,indignant,44,sad
994,1345,26,indignant,45,sarcastic
995,1346,26,indignant,46,serene
996,1347,26,indignant,47,skeptical
997,1348,26,indignant,48,stressed
998,1349,26,indignant,49,uncertain
999,1377,27,inquisitive,27,inquisitive
1000,1378,27,inquisitive,28,interested
1001,1379,27,inquisitive,29,irritated
1002,1380,27,inquisitive,30,mournful
1003,1381,27,inquisitive,31,nostalgic
1004,1382,27,inquisitive,32,optimistic
1005,1383,27,inquisitive,33,overwhelmed
1006,1384,27,inquisitive,34,peaceful
1007,1385,27,inquisitive,35,pessimistic
1008,1386,27,inquisitive,36,polite
1009,1387,27,inquisitive,37,reassuring
1010,1388,27,inquisitive,38,reflective
1011,1389,27,inquisitive,39,regretful
1012,1390,27,inquisitive,40,rejected
1013,1391,27,inquisitive,41,relieved
1014,1392,27,inquisitive,42,resigned
1015,1393,27,inquisitive,43,romantic
1016,1394,27,inquisitive,44,sad
1017,1395,27,inquisitive,45,sarcastic
1018,1396,27,inquisitive,46,serene
1019,1397,27,inquisitive,47,skeptical
1020,1398,27,inquisitive,48,stressed
1021,1399,27,inquisitive,49,uncertain
1022,1428,28,interested,28,interested
1023,1429,28,interested,29,irritated
1024,1430,28,interested,30,mournful
1025,1431,28,interested,31,nostalgic
1026,1432,28,interested,32,optimistic
1027,1433,28,interested,33,overwhelmed
1028,1434,28,interested,34,peaceful
1029,1435,28,interested,35,pessimistic
1030,1436,28,interested,36,polite
1031,1437,28,interested,37,reassuring
1032,1438,28,interested,38,reflective
1033,1439,28,interested,39,regretful
1034,1440,28,interested,40,rejected
1035,1441,28,interested,41,relieved
1036,1442,28,interested,42,resigned
1037,1443,28,interested,43,romantic
1038,1444,28,interested,44,sad
1039,1445,28,interested,45,sarcastic
1040,1446,28,interested,46,serene
1041,1447,28,interested,47,skeptical
1042,1448,28,interested,48,stressed
1043,1449,28,interested,49,uncertain
1044,1479,29,irritated,29,irritated
1045,1480,29,irritated,30,mournful
1046,1481,29,irritated,31,nostalgic
1047,1482,29,irritated,32,optimistic
1048,1483,29,irritated,33,overwhelmed
1049,1484,29,irritated,34,peaceful
1050,1485,29,irritated,35,pessimistic
1051,1486,29,irritated,36,polite
1052,1487,29,irritated,37,reassuring
1053,1488,29,irritated,38,reflective
1054,1489,29,irritated,39,regretful
1055,1490,29,irritated,40,rejected
1056,1491,29,irritated,41,relieved
1057,1492,29,irritated,42,resigned
1058,1493,29,irritated,43,romantic
1059,1494,29,irritated,44,sad
1060,1495,29,irritated,45,sarcastic
1061,1496,29,irritated,46,serene
1062,1497,29,irritated,47,skeptical
1063,1498,29,irritated,48,stressed
1064,1499,29,irritated,49,uncertain
1065,1530,30,mournful,30,mournful
1066,1531,30,mournful,31,nostalgic
1067,1532,30,mournful,32,optimistic
1068,1533,30,mournful,33,overwhelmed
1069,1534,30,mournful,34,peaceful
1070,1535,30,mournful,35,pessimistic
1071,1536,30,mournful,36,polite
1072,1537,30,mournful,37,reassuring
1073,1538,30,mournful,38,reflective
1074,1539,30,mournful,39,regretful
1075,1540,30,mournful,40,rejected
1076,1541,30,mournful,41,relieved
1077,1542,30,mournful,42,resigned
1078,1543,30,mournful,43,romantic
1079,1544,30,mournful,44,sad
1080,1545,30,mournful,45,sarcastic
1081,1546,30,mournful,46,serene
1082,1547,30,mournful,47,skeptical
1083,1548,30,mournful,48,stressed
1084,1549,30,mournful,49,uncertain
1085,1581,31,nostalgic,31,nostalgic
1086,1582,31,nostalgic,32,optimistic
1087,1583,31,nostalgic,33,overwhelmed
1088,1584,31,nostalgic,34,peaceful
1089,1585,31,nostalgic,35,pessimistic
1090,1586,31,nostalgic,36,polite
1091,1587,31,nostalgic,37,reassuring
1092,1588,31,nostalgic,38,reflective
1093,1589,31,nostalgic,39,regretful
1094,1590,31,nostalgic,40,rejected
1095,1591,31,nostalgic,41,relieved
1096,1592,31,nostalgic,42,resigned
1097,1593,31,nostalgic,43,romantic
1098,1594,31,nostalgic,44,sad
1099,1595,31,nostalgic,45,sarcastic
1100,1596,31,nostalgic,46,serene
1101,1597,31,nostalgic,47,skeptical
1102,1598,31,nostalgic,48,stressed
1103,1599,31,nostalgic,49,uncertain
1104,1632,32,optimistic,32,optimistic
1105,1633,32,optimistic,33,overwhelmed
1106,1634,32,optimistic,34,peaceful
1107,1635,32,optimistic,35,pessimistic
1108,1636,32,optimistic,36,polite
1109,1637,32,optimistic,37,reassuring
1110,1638,32,optimistic,38,reflective
1111,1639,32,optimistic,39,regretful
1112,1640,32,optimistic,40,rejected
1113,1641,32,optimistic,41,relieved
1114,1642,32,optimistic,42,resigned
1115,1643,32,optimistic,43,romantic
1116,1644,32,optimistic,44,sad
1117,1645,32,optimistic,45,sarcastic
1118,1646,32,optimistic,46,serene
1119,1647,32,optimistic,47,skeptical
1120,1648,32,optimistic,48,stressed
1121,1649,32,optimistic,49,uncertain
1122,1683,33,overwhelmed,33,overwhelmed
1123,1684,33,overwhelmed,34,peaceful
1124,1685,33,overwhelmed,35,pessimistic
1125,1686,33,overwhelmed,36,polite
1126,1687,33,overwhelmed,37,reassuring
1127,1688,33,overwhelmed,38,reflective
1128,1689,33,overwhelmed,39,regretful
1129,1690,33,overwhelmed,40,rejected
1130,1691,33,overwhelmed,41,relieved
1131,1692,33,overwhelmed,42,resigned
1132,1693,33,overwhelmed,43,romantic
1133,1694,33,overwhelmed,44,sad
1134,1695,33,overwhelmed,45,sarcastic
1135,1696,33,overwhelmed,46,serene
1136,1697,33,overwhelmed,47,skeptical
1137,1698,33,overwhelmed,48,stressed
1138,1699,33,overwhelmed,49,uncertain
1139,1734,34,peaceful,34,peaceful
1140,1735,34,peaceful,35,pessimistic
1141,1736,34,peaceful,36,polite
1142,1737,34,peaceful,37,reassuring
1143,1738,34,peaceful,38,reflective
1144,1739,34,peaceful,39,regretful
1145,1740,34,peaceful,40,rejected
1146,1741,34,peaceful,41,relieved
1147,1742,34,peaceful,42,resigned
1148,1743,34,peaceful,43,romantic
1149,1744,34,peaceful,44,sad
1150,1745,34,peaceful,45,sarcastic
1151,1746,34,peaceful,46,serene
1152,1747,34,peaceful,47,skeptical
1153,1748,34,peaceful,48,stressed
1154,1749,34,peaceful,49,uncertain
1155,1785,35,pessimistic,35,pessimistic
1156,1786,35,pessimistic,36,polite
1157,1787,35,pessimistic,37,reassuring
1158,1788,35,pessimistic,38,reflective
1159,1789,35,pessimistic,39,regretful
1160,1790,35,pessimistic,40,rejected
1161,1791,35,pessimistic,41,relieved
1162,1792,35,pessimistic,42,resigned
1163,1793,35,pessimistic,43,romantic
1164,1794,35,pessimistic,44,sad
1165,1795,35,pessimistic,45,sarcastic
1166,1796,35,pessimistic,46,serene
1167,1797,35,pessimistic,47,skeptical
1168,1798,35,pessimistic,48,stressed
1169,1799,35,pessimistic,49,uncertain
1170,1836,36,polite,36,polite
1171,1837,36,polite,37,reassuring
1172,1838,36,polite,38,reflective
1173,1839,36,polite,39,regretful
1174,1840,36,polite,40,rejected
1175,1841,36,polite,41,relieved
1176,1842,36,polite,42,resigned
1177,1843,36,polite,43,romantic
1178,1844,36,polite,44,sad
1179,1845,36,polite,45,sarcastic
1180,1846,36,polite,46,serene
1181,1847,36,polite,47,skeptical
1182,1848,36,polite,48,stressed
1183,1849,36,polite,49,uncertain
1184,1887,37,reassuring,37,reassuring
1185,1888,37,reassuring,38,reflective
1186,1889,37,reassuring,39,regretful
1187,1890,37,reassuring,40,rejected
1188,1891,37,reassuring,41,relieved
1189,1892,37,reassuring,42,resigned
1190,1893,37,reassuring,43,romantic
1191,1894,37,reassuring,44,sad
1192,1895,37,reassuring,45,sarcastic
1193,1896,37,reassuring,46,serene
1194,1897,37,reassuring,47,skeptical
1195,1898,37,reassuring,48,stressed
1196,1899,37,reassuring,49,uncertain
1197,1938,38,reflective,38,reflective
1198,1939,38,reflective,39,regretful
1199,1940,38,reflective,40,rejected
1200,1941,38,reflective,41,relieved
1201,1942,38,reflective,42,resigned
1202,1943,38,reflective,43,romantic
1203,1944,38,reflective,44,sad
1204,1945,38,reflective,45,sarcastic
1205,1946,38,reflective,46,serene
1206,1947,38,reflective,47,skeptical
1207,1948,38,reflective,48,stressed
1208,1949,38,reflective,49,uncertain
1209,1989,39,regretful,39,regretful
1210,1990,39,regretful,40,rejected
1211,1991,39,regretful,41,relieved
1212,1992,39,regretful,42,resigned
1213,1993,39,regretful,43,romantic
1214,1994,39,regretful,44,sad
1215,1995,39,regretful,45,sarcastic
1216,1996,39,regretful,46,serene
1217,1997,39,regretful,47,skeptical
1218,1998,39,regretful,48,stressed
1219,1999,39,regretful,49,uncertain
1220,2040,40,rejected,40,rejected
1221,2041,40,rejected,41,relieved
1222,2042,40,rejected,42,resigned
1223,2043,40,rejected,43,romantic
1224,2044,40,rejected,44,sad
1225,2045,40,rejected,45,sarcastic
1226,2046,40,rejected,46,serene
1227,2047,40,rejected,47,skeptical
1228,2048,40,rejected,48,stressed
1229,2049,40,rejected,49,uncertain
1230,2091,41,relieved,41,relieved
1231,2092,41,relieved,42,resigned
1232,2093,41,relieved,43,romantic
1233,2094,41,relieved,44,sad
1234,2095,41,relieved,45,sarcastic
1235,2096,41,relieved,46,serene
1236,2097,41,relieved,47,skeptical
1237,2098,41,relieved,48,stressed
1238,2099,41,relieved,49,uncertain
1239,2142,42,resigned,42,resigned
1240,2143,42,resigned,43,romantic
1241,2144,42,resigned,44,sad
1242,2145,42,resigned,45,sarcastic
1243,2146,42,resigned,46,serene
1244,2147,42,resigned,47,skeptical
1245,2148,42,resigned,48,stressed
1246,2149,42,resigned,49,uncertain
1247,2193,43,romantic,43,romantic
1248,2194,43,romantic,44,sad
1249,2195,43,romantic,45,sarcastic
1250,2196,43,romantic,46,serene
1251,2197,43,romantic,47,skeptical
1252,2198,43,romantic,48,stressed
1253,2199,43,romantic,49,uncertain
1254,2244,44,sad,44,sad
1255,2245,44,sad,45,sarcastic
1256,2246,44,sad,46,serene
1257,2247,44,sad,47,skeptical
1258,2248,44,sad,48,stressed
1259,2249,44,sad,49,uncertain
1260,2295,45,sarcastic,45,sarcastic
1261,2296,45,sarcastic,46,serene
1262,2297,45,sarcastic,47,skeptical
1263,2298,45,sarcastic,48,stressed
1264,2299,45,sarcastic,49,uncertain
1265,2346,46,serene,46,serene
1266,2347,46,serene,47,skeptical
1267,2348,46,serene,48,stressed
1268,2349,46,serene,49,uncertain
1269,2397,47,skeptical,47,skeptical
1270,2398,47,skeptical,48,stressed
1271,2399,47,skeptical,49,uncertain
1272,2448,48,stressed,48,stressed
1273,2449,48,stressed,49,uncertain
1274,2499,49,uncertain,49,uncertain
