_initial_assets,awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,bonus,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,block_position,block,class,object_type,start_time,prompt_component,mode,previous_sample,current_mode,obtained_response
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgqOAkryw==""]]}, ""prompt_component"": ""stunned"", ""mode"": ""s""}",814,2023-07-31 08:42:56,False,,,SRETrial,817,58,True,817,101,163,SRE_chain,"{""previous_sample"": {""obtained_response"": ""stunned"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""They stood speechless and astonished!"", ""current_mode"": ""c""}",True,2124.0,,,63.315,240.0,280.0,40.0,0,default,SRETrial,Info,2023-07-31 08:42:56,stunned,s,"{""obtained_response"": ""stunned"", ""current_mode"": ""s""}",s,They stood speechless and astonished!
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgqOA05/Q==""]]}, ""prompt_component"": ""I think the interview went really well."", ""mode"": ""c""}",815,2023-07-31 08:42:56,False,,,SRETrial,842,24,True,842,104,167,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I think the interview went really well."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""hopeful"", ""current_mode"": ""s""}",True,2061.0,,,9.865,320.0,360.0,40.0,0,default,SRETrial,Info,2023-07-31 08:42:56,I think the interview went really well.,c,"{""obtained_response"": ""I think the interview went really well."", ""current_mode"": ""c""}",c,hopeful
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgqOQaQFA==""]]}, ""prompt_component"": ""concerned"", ""mode"": ""s""}",816,2023-07-31 08:42:57,False,,,SRETrial,852,78,True,852,109,183,SRE_chain,"{""previous_sample"": {""obtained_response"": ""concerned"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""She was not very anxious about starting her new job."", ""current_mode"": ""c""}",True,2117.0,,,56.307,160.0,200.0,40.0,0,default,SRETrial,Info,2023-07-31 08:42:57,concerned,s,"{""obtained_response"": ""concerned"", ""current_mode"": ""s""}",s,She was not very anxious about starting her new job.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgqOwicwQ==""]]}, ""prompt_component"": ""I hope we`ll have enough time to see the Northern Lights whilst on our road trip!"", ""mode"": ""c""}",817,2023-07-31 08:42:59,False,,,SRETrial,863,40,True,863,102,169,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I hope we`ll have enough time to see the Northern Lights whilst on our road trip!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""anxious"", ""current_mode"": ""s""}",True,2079.0,,,22.021,240.0,280.0,40.0,0,default,SRETrial,Info,2023-07-31 08:42:59,I hope we`ll have enough time to see the Northern Lights whilst on our road trip!,c,"{""obtained_response"": ""I hope we`ll have enough time to see the Northern Lights whilst on our road trip!"", ""current_mode"": ""c""}",c,anxious
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgqOw2euQ==""]]}, ""prompt_component"": ""empathetic"", ""mode"": ""s""}",818,2023-07-31 08:42:59,False,,,SRETrial,841,14,True,841,107,172,SRE_chain,"{""previous_sample"": {""obtained_response"": ""empathetic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I feel so sorry for my friend, she`s poorly."", ""current_mode"": ""c""}",True,2084.0,,,25.619,360.0,400.0,40.0,0,default,SRETrial,Info,2023-07-31 08:42:59,empathetic,s,"{""obtained_response"": ""empathetic"", ""current_mode"": ""s""}",s,"I feel so sorry for my friend, she`s poorly."
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgrAgQMqA==""]]}, ""prompt_component"": ""I`m so fed up today."", ""mode"": ""c""}",819,2023-07-31 08:43:02,False,,,SRETrial,847,19,True,847,97,164,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I`m so fed up today."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""downhearted"", ""current_mode"": ""s""}",True,2085.0,,,23.274,440.0,480.0,40.0,0,default,SRETrial,Info,2023-07-31 08:43:02,I`m so fed up today.,c,"{""obtained_response"": ""I`m so fed up today."", ""current_mode"": ""c""}",c,downhearted
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgrCA06mg==""]]}, ""prompt_component"": ""I just feel so helpless, like nothing I do is right and everything just seems to be going wrong."", ""mode"": ""c""}",820,2023-07-31 08:43:08,False,,,SRETrial,799,83,True,799,104,167,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I just feel so helpless, like nothing I do is right and everything just seems to be going wrong."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""depressed"", ""current_mode"": ""s""}",True,2073.0,,,6.491,360.0,400.0,40.0,0,default,SRETrial,Info,2023-07-31 08:43:08,"I just feel so helpless, like nothing I do is right and everything just seems to be going wrong.",c,"{""obtained_response"": ""I just feel so helpless, like nothing I do is right and everything just seems to be going wrong."", ""current_mode"": ""c""}",c,depressed
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgrCgZHAw==""]]}, ""prompt_component"": ""I knew it was due soon."", ""mode"": ""c""}",821,2023-07-31 08:43:10,False,,,SRETrial,840,41,True,840,103,160,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I knew it was due soon."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""relieved"", ""current_mode"": ""s""}",True,2133.0,,,56.696,400.0,440.0,40.0,0,default,SRETrial,Info,2023-07-31 08:43:10,I knew it was due soon.,c,"{""obtained_response"": ""I knew it was due soon."", ""current_mode"": ""c""}",c,relieved
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgrDAocRw==""]]}, ""prompt_component"": ""hopeful"", ""mode"": ""s""}",822,2023-07-31 08:43:12,False,,,SRETrial,883,24,True,883,96,152,SRE_chain,"{""previous_sample"": {""obtained_response"": ""hopeful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I`m quite optimistic about the outcome."", ""current_mode"": ""c""}",True,2142.0,,,58.783,480.0,520.0,40.0,0,default,SRETrial,Info,2023-07-31 08:43:12,hopeful,s,"{""obtained_response"": ""hopeful"", ""current_mode"": ""s""}",s,I`m quite optimistic about the outcome.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgrDQGUSA==""]]}, ""prompt_component"": ""appreciative"", ""mode"": ""s""}",823,2023-07-31 08:43:13,False,,,SRETrial,719,27,True,719,105,176,SRE_chain,"{""previous_sample"": {""obtained_response"": ""appreciative"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""Thank you so much for the gift."", ""current_mode"": ""c""}",True,2107.0,,,36.812,280.0,320.0,40.0,0,default,SRETrial,Info,2023-07-31 08:43:13,appreciative,s,"{""obtained_response"": ""appreciative"", ""current_mode"": ""s""}",s,Thank you so much for the gift.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgrEAWI2A==""]]}, ""prompt_component"": ""appreciated"", ""mode"": ""s""}",824,2023-07-31 08:43:16,False,,,SRETrial,827,4,True,827,91,138,SRE_chain,"{""previous_sample"": {""obtained_response"": ""appreciated"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""He expressed his thanks to his father for all he had done for him."", ""current_mode"": ""c""}",True,2161.0,,,75.901,320.0,360.0,40.0,0,default,SRETrial,Info,2023-07-31 08:43:16,appreciated,s,"{""obtained_response"": ""appreciated"", ""current_mode"": ""s""}",s,He expressed his thanks to his father for all he had done for him.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgrEQWHAg==""]]}, ""prompt_component"": ""amazing"", ""mode"": ""s""}",825,2023-07-31 08:43:17,False,,,SRETrial,835,23,True,835,104,167,SRE_chain,"{""previous_sample"": {""obtained_response"": ""amazing"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""The fireworks were a sight to behold."", ""current_mode"": ""c""}",True,2088.0,,,11.874,400.0,440.0,40.0,0,default,SRETrial,Info,2023-07-31 08:43:17,amazing,s,"{""obtained_response"": ""amazing"", ""current_mode"": ""s""}",s,The fireworks were a sight to behold.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgrEgX3FA==""]]}, ""prompt_component"": ""The man was extremely enraged about the situation."", ""mode"": ""c""}",826,2023-07-31 08:43:18,False,,,SRETrial,868,1,True,868,110,180,SREPractice,"{""previous_sample"": {""obtained_response"": ""The man was extremely enraged about the situation."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""angry"", ""current_mode"": ""s""}",True,2098.0,,,23.175,150.0,190.0,40.0,0,default,SRETrial,Info,2023-07-31 08:43:18,The man was extremely enraged about the situation.,c,"{""obtained_response"": ""The man was extremely enraged about the situation."", ""current_mode"": ""c""}",c,angry
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgrFwu++A==""]]}, ""prompt_component"": ""excited"", ""mode"": ""s""}",827,2023-07-31 08:43:23,False,,,SRETrial,867,45,True,867,102,169,SRE_chain,"{""previous_sample"": {""obtained_response"": ""excited"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""Only three more days until the big day!"", ""current_mode"": ""c""}",True,2096.0,,,13.42,280.0,320.0,40.0,0,default,SRETrial,Info,2023-07-31 08:43:23,excited,s,"{""obtained_response"": ""excited"", ""current_mode"": ""s""}",s,Only three more days until the big day!
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgrGAwXYA==""]]}, ""prompt_component"": ""Please can you close the window."", ""mode"": ""c""}",828,2023-07-31 08:43:24,False,,,SRETrial,851,6,True,851,111,181,SRE_chain,"{""previous_sample"": {""obtained_response"": ""Please can you close the window."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""instructional"", ""current_mode"": ""s""}",True,2093.0,,,10.599,280.0,320.0,40.0,0,default,SRETrial,Info,2023-07-31 08:43:24,Please can you close the window.,c,"{""obtained_response"": ""Please can you close the window."", ""current_mode"": ""c""}",c,instructional
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgrGwO2RQ==""]]}, ""prompt_component"": ""Do not worry you will be alright."", ""mode"": ""c""}",829,2023-07-31 08:43:27,False,,,SRETrial,769,46,True,769,97,164,SRE_chain,"{""previous_sample"": {""obtained_response"": ""Do not worry you will be alright."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""reassuring"", ""current_mode"": ""s""}",True,2090.0,,,5.925,480.0,520.0,40.0,0,default,SRETrial,Info,2023-07-31 08:43:27,Do not worry you will be alright.,c,"{""obtained_response"": ""Do not worry you will be alright."", ""current_mode"": ""c""}",c,reassuring
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgrGwXUNg==""]]}, ""prompt_component"": ""disappointed"", ""mode"": ""s""}",830,2023-07-31 08:43:27,False,,,SRETrial,828,64,True,828,107,172,SRE_chain,"{""previous_sample"": {""obtained_response"": ""disappointed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I didn`t get the job that I really wanted."", ""current_mode"": ""c""}",True,2097.0,,,13.366,400.0,440.0,40.0,0,default,SRETrial,Info,2023-07-31 08:43:27,disappointed,s,"{""obtained_response"": ""disappointed"", ""current_mode"": ""s""}",s,I didn`t get the job that I really wanted.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgrHgnQQA==""]]}, ""prompt_component"": ""anxious"", ""mode"": ""s""}",831,2023-07-31 08:43:30,False,,,SRETrial,783,33,True,783,79,151,SRE_chain,"{""previous_sample"": {""obtained_response"": ""anxious"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I am really not sure about the decisions that I have made."", ""current_mode"": ""c""}",True,2153.0,,,54.789,320.0,360.0,40.0,0,default,SRETrial,Info,2023-07-31 08:43:30,anxious,s,"{""obtained_response"": ""anxious"", ""current_mode"": ""s""}",s,I am really not sure about the decisions that I have made.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgrHgyEmQ==""]]}, ""prompt_component"": ""confident"", ""mode"": ""s""}",832,2023-07-31 08:43:30,False,,,SRETrial,855,37,True,855,104,167,SRE_chain,"{""previous_sample"": {""obtained_response"": ""confident"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""She thanked them and walked away head held high."", ""current_mode"": ""c""}",True,2112.0,,,21.123,440.0,480.0,40.0,0,default,SRETrial,Info,2023-07-31 08:43:30,confident,s,"{""obtained_response"": ""confident"", ""current_mode"": ""s""}",s,She thanked them and walked away head held high.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgrHwrELA==""]]}, ""prompt_component"": ""amazed"", ""mode"": ""s""}",833,2023-07-31 08:43:31,False,,,SRETrial,850,56,True,850,80,120,SRE_chain,"{""previous_sample"": {""obtained_response"": ""amazed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""He was astonished at the view."", ""current_mode"": ""c""}",True,2156.0,,,57.589,440.0,480.0,40.0,0,default,SRETrial,Info,2023-07-31 08:43:31,amazed,s,"{""obtained_response"": ""amazed"", ""current_mode"": ""s""}",s,He was astonished at the view.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgrJAdltA==""]]}, ""prompt_component"": ""confused"", ""mode"": ""s""}",834,2023-07-31 08:43:36,False,,,SRETrial,859,75,True,859,108,182,SRE_chain,"{""previous_sample"": {""obtained_response"": ""confused"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I do not understand the situation."", ""current_mode"": ""c""}",True,2260.0,,,162.703,160.0,200.0,40.0,0,default,SRETrial,Info,2023-07-31 08:43:36,confused,s,"{""obtained_response"": ""confused"", ""current_mode"": ""s""}",s,I do not understand the situation.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgrJAshwQ==""]]}, ""prompt_component"": ""I wish I had spent more time travelling when I was young."", ""mode"": ""c""}",835,2023-07-31 08:43:36,False,,,SRETrial,881,81,True,881,111,181,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I wish I had spent more time travelling when I was young."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""regretful"", ""current_mode"": ""s""}",True,2099.0,,,5.677,320.0,360.0,40.0,0,default,SRETrial,Info,2023-07-31 08:43:36,I wish I had spent more time travelling when I was young.,c,"{""obtained_response"": ""I wish I had spent more time travelling when I was young."", ""current_mode"": ""c""}",c,regretful
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgrJg0fVA==""]]}, ""prompt_component"": ""I was so happy I cried for at least 10 minutes."", ""mode"": ""c""}",836,2023-07-31 08:43:38,False,,,SRETrial,673,49,True,673,102,169,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I was so happy I cried for at least 10 minutes."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""emotional"", ""current_mode"": ""s""}",True,2108.0,,,10.981,320.0,360.0,40.0,0,default,SRETrial,Info,2023-07-31 08:43:38,I was so happy I cried for at least 10 minutes.,c,"{""obtained_response"": ""I was so happy I cried for at least 10 minutes."", ""current_mode"": ""c""}",c,emotional
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgrKgmFug==""]]}, ""prompt_component"": ""The constant rain is making me miserable."", ""mode"": ""c""}",837,2023-07-31 08:43:42,False,,,SRETrial,687,70,True,687,107,172,SRE_chain,"{""previous_sample"": {""obtained_response"": ""The constant rain is making me miserable."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""reflective"", ""current_mode"": ""s""}",True,2119.0,,,12.913,440.0,480.0,40.0,0,default,SRETrial,Info,2023-07-31 08:43:42,The constant rain is making me miserable.,c,"{""obtained_response"": ""The constant rain is making me miserable."", ""current_mode"": ""c""}",c,reflective
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgrKw3Ziw==""]]}, ""prompt_component"": ""confident"", ""mode"": ""s""}",838,2023-07-31 08:43:43,False,,,SRETrial,751,60,True,751,111,181,SRE_chain,"{""previous_sample"": {""obtained_response"": ""confident"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I am absolutely sure that I can complete the task quickly."", ""current_mode"": ""c""}",True,2120.0,,,12.035,360.0,400.0,40.0,0,default,SRETrial,Info,2023-07-31 08:43:43,confident,s,"{""obtained_response"": ""confident"", ""current_mode"": ""s""}",s,I am absolutely sure that I can complete the task quickly.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgrMwgz2g==""]]}, ""prompt_component"": ""She was really affable last night."", ""mode"": ""c""}",839,2023-07-31 08:43:51,False,,,SRETrial,683,67,True,683,105,176,SRE_chain,"{""previous_sample"": {""obtained_response"": ""She was really affable last night."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""pleased"", ""current_mode"": ""s""}",True,2137.0,,,17.01,320.0,360.0,40.0,0,default,SRETrial,Info,2023-07-31 08:43:51,She was really affable last night.,c,"{""obtained_response"": ""She was really affable last night."", ""current_mode"": ""c""}",c,pleased
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgrMwnUbg==""]]}, ""prompt_component"": ""Her face showed evident concern!"", ""mode"": ""c""}",840,2023-07-31 08:43:51,False,,,SRETrial,849,42,True,849,102,169,SRE_chain,"{""previous_sample"": {""obtained_response"": ""Her face showed evident concern!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""empathic"", ""current_mode"": ""s""}",True,2135.0,,,16.672,360.0,400.0,40.0,0,default,SRETrial,Info,2023-07-31 08:43:51,Her face showed evident concern!,c,"{""obtained_response"": ""Her face showed evident concern!"", ""current_mode"": ""c""}",c,empathic
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgrNQ1Www==""]]}, ""prompt_component"": ""I was really happy to have received this, it did make me smile."", ""mode"": ""c""}",841,2023-07-31 08:43:53,False,,,SRETrial,895,68,True,895,104,167,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I was really happy to have received this, it did make me smile."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""appreciative"", ""current_mode"": ""s""}",True,2125.0,,,6.784,480.0,520.0,40.0,0,default,SRETrial,Info,2023-07-31 08:43:53,"I was really happy to have received this, it did make me smile.",c,"{""obtained_response"": ""I was really happy to have received this, it did make me smile."", ""current_mode"": ""c""}",c,appreciative
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgrNwFzeA==""]]}, ""prompt_component"": ""discerning"", ""mode"": ""s""}",842,2023-07-31 08:43:55,False,,,SRETrial,857,65,True,857,110,184,SRE_chain,"{""previous_sample"": {""obtained_response"": ""discerning"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I think I know enough about the subject to say that this was a very good submission."", ""current_mode"": ""c""}",True,2184.0,,,55.288,200.0,240.0,40.0,0,default,SRETrial,Info,2023-07-31 08:43:55,discerning,s,"{""obtained_response"": ""discerning"", ""current_mode"": ""s""}",s,I think I know enough about the subject to say that this was a very good submission.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgrOANFBA==""]]}, ""prompt_component"": ""ecstatic"", ""mode"": ""s""}",843,2023-07-31 08:43:56,False,,,SRETrial,878,92,True,878,109,183,SRE_chain,"{""previous_sample"": {""obtained_response"": ""ecstatic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""You could see the happiness on her face."", ""current_mode"": ""c""}",True,2165.0,,,39.424,200.0,240.0,40.0,0,default,SRETrial,Info,2023-07-31 08:43:56,ecstatic,s,"{""obtained_response"": ""ecstatic"", ""current_mode"": ""s""}",s,You could see the happiness on her face.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgrOQINgg==""]]}, ""prompt_component"": ""caring"", ""mode"": ""s""}",844,2023-07-31 08:43:57,False,,,SRETrial,584,38,True,584,107,172,SRE_chain,"{""previous_sample"": {""obtained_response"": ""caring"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I spend a lot of time looking after my friend who is unwell."", ""current_mode"": ""c""}",True,2173.0,,,45.887,480.0,520.0,40.0,0,default,SRETrial,Info,2023-07-31 08:43:57,caring,s,"{""obtained_response"": ""caring"", ""current_mode"": ""s""}",s,I spend a lot of time looking after my friend who is unwell.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgrOQSIiQ==""]]}, ""prompt_component"": ""fearful"", ""mode"": ""s""}",845,2023-07-31 08:43:57,False,,,SRETrial,858,82,True,858,111,181,SRE_chain,"{""previous_sample"": {""obtained_response"": ""fearful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I`m afraid of what might happen afterwards."", ""current_mode"": ""c""}",True,2136.0,,,11.569,400.0,440.0,40.0,0,default,SRETrial,Info,2023-07-31 08:43:57,fearful,s,"{""obtained_response"": ""fearful"", ""current_mode"": ""s""}",s,I`m afraid of what might happen afterwards.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgsAQcmwA==""]]}, ""prompt_component"": ""hurried"", ""mode"": ""s""}",846,2023-07-31 08:44:01,False,,,SRETrial,846,90,True,846,101,163,SRE_chain,"{""previous_sample"": {""obtained_response"": ""hurried"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""They rushed frantically towards safety!"", ""current_mode"": ""c""}",True,2240.0,,,101.337,280.0,320.0,40.0,0,default,SRETrial,Info,2023-07-31 08:44:01,hurried,s,"{""obtained_response"": ""hurried"", ""current_mode"": ""s""}",s,They rushed frantically towards safety!
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgsAgfPTw==""]]}, ""prompt_component"": ""Your gift was gratefully received, I enjoyed it very much."", ""mode"": ""c""}",847,2023-07-31 08:44:02,False,,,SRETrial,889,2,True,889,94,185,SREPractice,"{""previous_sample"": {""obtained_response"": ""Your gift was gratefully received, I enjoyed it very much."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""happy"", ""current_mode"": ""s""}",True,2139.0,,,8.517,110.0,150.0,40.0,0,default,SRETrial,Info,2023-07-31 08:44:02,"Your gift was gratefully received, I enjoyed it very much.",c,"{""obtained_response"": ""Your gift was gratefully received, I enjoyed it very much."", ""current_mode"": ""c""}",c,happy
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgsBAwjgA==""]]}, ""prompt_component"": ""expectant"", ""mode"": ""s""}",848,2023-07-31 08:44:04,False,,,SRETrial,798,31,True,798,88,140,SRE_chain,"{""previous_sample"": {""obtained_response"": ""expectant"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I am hoping that the mail will come today it is something we are waiting for."", ""current_mode"": ""c""}",True,2188.0,,,51.584,480.0,520.0,40.0,0,default,SRETrial,Info,2023-07-31 08:44:04,expectant,s,"{""obtained_response"": ""expectant"", ""current_mode"": ""s""}",s,I am hoping that the mail will come today it is something we are waiting for.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cHHwgsCAyndg==""]]}, ""prompt_component"": ""Please Sir, I request that you remain seated."", ""mode"": ""c""}",849,2023-07-31 08:44:08,False,,,SRETrial,892,84,True,892,103,160,SRE_chain,"{""previous_sample"": {""obtained_response"": ""Please Sir, I request that you remain seated."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""bossy"", ""current_mode"": ""s""}",True,2198.0,,,54.075,440.0,480.0,40.0,0,default,SRETrial,Info,2023-07-31 08:44:08,"Please Sir, I request that you remain seated.",c,"{""obtained_response"": ""Please Sir, I request that you remain seated."", ""current_mode"": ""c""}",c,bossy
