_initial_assets,awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,bonus,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,block_position,block,class,object_type,start_time,prompt_component,mode,previous_sample,current_mode,obtained_response
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAofJwI28g==""]]}, ""prompt_component"": ""I really appreciate your help, I couldn`t have done it without you."", ""mode"": ""c""}",335,2023-08-04 10:31:39,False,,,SRETrial,339,44,True,339,46,78,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I really appreciate your help, I couldn`t have done it without you."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""grateful"", ""current_mode"": ""s""}",True,948.0,,,23.813,160.0,200.0,40.0,0,default,SRETrial,Info,2023-08-04 10:31:39,"I really appreciate your help, I couldn`t have done it without you.",c,"{""obtained_response"": ""I really appreciate your help, I couldn`t have done it without you."", ""current_mode"": ""c""}",c,grateful
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAofKAkniQ==""]]}, ""prompt_component"": ""confident"", ""mode"": ""s""}",336,2023-08-04 10:31:40,False,,,SRETrial,397,51,True,397,39,64,SRE_chain,"{""previous_sample"": {""obtained_response"": ""confident"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I know I am going to be able to achieve this."", ""current_mode"": ""c""}",True,958.0,,,32.45,440.0,480.0,40.0,0,default,SRETrial,Info,2023-08-04 10:31:40,confident,s,"{""obtained_response"": ""confident"", ""current_mode"": ""s""}",s,I know I am going to be able to achieve this.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAofKQoM8w==""]]}, ""prompt_component"": ""anxious"", ""mode"": ""s""}",337,2023-08-04 10:31:41,False,,,SRETrial,232,14,True,232,51,92,SRE_chain,"{""previous_sample"": {""obtained_response"": ""anxious"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I`m not sure I like the sound of that."", ""current_mode"": ""c""}",True,952.0,,,23.753,160.0,200.0,40.0,0,default,SRETrial,Info,2023-08-04 10:31:41,anxious,s,"{""obtained_response"": ""anxious"", ""current_mode"": ""s""}",s,I`m not sure I like the sound of that.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAofKQ314Q==""]]}, ""prompt_component"": ""delighted"", ""mode"": ""s""}",338,2023-08-04 10:31:41,False,,,SRETrial,384,42,True,384,42,68,SRE_chain,"{""previous_sample"": {""obtained_response"": ""delighted"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""That is great news, thank you!"", ""current_mode"": ""c""}",True,932.0,,,12.016,400.0,440.0,40.0,0,default,SRETrial,Info,2023-08-04 10:31:41,delighted,s,"{""obtained_response"": ""delighted"", ""current_mode"": ""s""}",s,"That is great news, thank you!"
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAofKw79Fg==""]]}, ""prompt_component"": ""I couldn`t have done it without you."", ""mode"": ""c""}",339,2023-08-04 10:31:43,False,,,SRETrial,301,63,True,301,41,71,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I couldn`t have done it without you."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""grateful"", ""current_mode"": ""s""}",True,935.0,,,12.36,320.0,360.0,40.0,0,default,SRETrial,Info,2023-08-04 10:31:43,I couldn`t have done it without you.,c,"{""obtained_response"": ""I couldn`t have done it without you."", ""current_mode"": ""c""}",c,grateful
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAofLgrlqw==""]]}, ""prompt_component"": ""flexible"", ""mode"": ""s""}",340,2023-08-04 10:31:46,False,,,SRETrial,357,89,True,357,48,86,SRE_chain,"{""previous_sample"": {""obtained_response"": ""flexible"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I am able to adapt to lots of tasks."", ""current_mode"": ""c""}",True,954.0,,,22.27,200.0,240.0,40.0,0,default,SRETrial,Info,2023-08-04 10:31:46,flexible,s,"{""obtained_response"": ""flexible"", ""current_mode"": ""s""}",s,I am able to adapt to lots of tasks.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAofLg7BTQ==""]]}, ""prompt_component"": ""restless"", ""mode"": ""s""}",341,2023-08-04 10:31:46,True,response_timeout,2023-08-04 10:35:29,SRETrial,398,1,False,398,55,93,SREPractice,"{""previous_sample"": {""obtained_response"": ""restless"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",False,False,,,,,True,,,,,110.0,,,0,default,SRETrial,Info,2023-08-04 10:31:46,restless,s,"{""obtained_response"": ""restless"", ""current_mode"": ""s""}",s,
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAofMAL+pQ==""]]}, ""prompt_component"": ""I can`t believe I finally get to go, I have always wanted to!"", ""mode"": ""c""}",342,2023-08-04 10:31:48,False,,,SRETrial,303,55,True,303,52,91,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I can`t believe I finally get to go, I have always wanted to!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""excited"", ""current_mode"": ""s""}",True,939.0,,,11.585,160.0,200.0,40.0,0,default,SRETrial,Info,2023-08-04 10:31:48,"I can`t believe I finally get to go, I have always wanted to!",c,"{""obtained_response"": ""I can`t believe I finally get to go, I have always wanted to!"", ""current_mode"": ""c""}",c,excited
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAofNga22g==""]]}, ""prompt_component"": ""practical"", ""mode"": ""s""}",343,2023-08-04 10:31:54,False,,,SRETrial,364,85,True,364,33,95,SRE_chain,"{""previous_sample"": {""obtained_response"": ""practical"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I have heard you are very hands on and suitable."", ""current_mode"": ""c""}",True,1055.0,,,101.23,160.0,200.0,40.0,0,default,SRETrial,Info,2023-08-04 10:31:54,practical,s,"{""obtained_response"": ""practical"", ""current_mode"": ""s""}",s,I have heard you are very hands on and suitable.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAofNwnFpg==""]]}, ""prompt_component"": ""That is the most appalling thing I have ever seen."", ""mode"": ""c""}",344,2023-08-04 10:31:55,False,,,SRETrial,388,88,True,388,40,80,SRE_chain,"{""previous_sample"": {""obtained_response"": ""That is the most appalling thing I have ever seen."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""disgusted"", ""current_mode"": ""s""}",True,950.0,,,8.584,320.0,360.0,40.0,0,default,SRETrial,Info,2023-08-04 10:31:55,That is the most appalling thing I have ever seen.,c,"{""obtained_response"": ""That is the most appalling thing I have ever seen."", ""current_mode"": ""c""}",c,disgusted
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAofOANUoQ==""]]}, ""prompt_component"": ""appreciative"", ""mode"": ""s""}",345,2023-08-04 10:31:56,False,,,SRETrial,392,77,True,392,42,68,SRE_chain,"{""previous_sample"": {""obtained_response"": ""appreciative"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""Thank you so much for your help."", ""current_mode"": ""c""}",True,949.0,,,8.132,440.0,480.0,40.0,0,default,SRETrial,Info,2023-08-04 10:31:56,appreciative,s,"{""obtained_response"": ""appreciative"", ""current_mode"": ""s""}",s,Thank you so much for your help.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAofOgvc0g==""]]}, ""prompt_component"": ""thankful"", ""mode"": ""s""}",346,2023-08-04 10:31:58,False,,,SRETrial,382,65,True,382,41,71,SRE_chain,"{""previous_sample"": {""obtained_response"": ""thankful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I am so happy that you were able to come and help me out, at such short notice."", ""current_mode"": ""c""}",True,971.0,,,26.084,360.0,400.0,40.0,0,default,SRETrial,Info,2023-08-04 10:31:58,thankful,s,"{""obtained_response"": ""thankful"", ""current_mode"": ""s""}",s,"I am so happy that you were able to come and help me out, at such short notice."
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAogAgMhyQ==""]]}, ""prompt_component"": ""shocked"", ""mode"": ""s""}",347,2023-08-04 10:32:02,False,,,SRETrial,390,20,True,390,20,50,SRE_chain,"{""previous_sample"": {""obtained_response"": ""shocked"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I was totally taken aback by the ending in the book I just read."", ""current_mode"": ""c""}",True,1061.0,,,96.698,240.0,280.0,40.0,0,default,SRETrial,Info,2023-08-04 10:32:02,shocked,s,"{""obtained_response"": ""shocked"", ""current_mode"": ""s""}",s,I was totally taken aback by the ending in the book I just read.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAogAgfg/A==""]]}, ""prompt_component"": ""polite"", ""mode"": ""s""}",348,2023-08-04 10:32:02,False,,,SRETrial,204,45,True,204,52,91,SRE_chain,"{""previous_sample"": {""obtained_response"": ""polite"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""Can I help you carry your bags?"", ""current_mode"": ""c""}",True,979.0,,,30.741,200.0,240.0,40.0,0,default,SRETrial,Info,2023-08-04 10:32:02,polite,s,"{""obtained_response"": ""polite"", ""current_mode"": ""s""}",s,Can I help you carry your bags?
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAogBgCpLA==""]]}, ""prompt_component"": ""Come on, I`ve been waiting for ages!"", ""mode"": ""c""}",349,2023-08-04 10:32:06,False,,,SRETrial,199,24,True,199,46,78,SRE_chain,"{""previous_sample"": {""obtained_response"": ""Come on, I`ve been waiting for ages!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""impatient"", ""current_mode"": ""s""}",True,961.0,,,8.733,200.0,240.0,40.0,0,default,SRETrial,Info,2023-08-04 10:32:06,"Come on, I`ve been waiting for ages!",c,"{""obtained_response"": ""Come on, I`ve been waiting for ages!"", ""current_mode"": ""c""}",c,impatient
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAogBgUmeA==""]]}, ""prompt_component"": ""Wow, that is wonderful news!"", ""mode"": ""c""}",350,2023-08-04 10:32:06,False,,,SRETrial,394,4,True,394,42,68,SRE_chain,"{""previous_sample"": {""obtained_response"": ""Wow, that is wonderful news!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""delighted"", ""current_mode"": ""s""}",True,959.0,,,6.485,480.0,520.0,40.0,0,default,SRETrial,Info,2023-08-04 10:32:06,"Wow, that is wonderful news!",c,"{""obtained_response"": ""Wow, that is wonderful news!"", ""current_mode"": ""c""}",c,delighted
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAogBwboPw==""]]}, ""prompt_component"": ""caring"", ""mode"": ""s""}",351,2023-08-04 10:32:07,False,,,SRETrial,115,13,True,115,40,80,SRE_chain,"{""previous_sample"": {""obtained_response"": ""caring"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""Would you like to borrow my jacket?"", ""current_mode"": ""c""}",True,981.0,,,26.395,360.0,400.0,40.0,0,default,SRETrial,Info,2023-08-04 10:32:07,caring,s,"{""obtained_response"": ""caring"", ""current_mode"": ""s""}",s,Would you like to borrow my jacket?
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAogCAQUIQ==""]]}, ""prompt_component"": ""excited"", ""mode"": ""s""}",352,2023-08-04 10:32:08,False,,,SRETrial,417,55,True,417,51,92,SRE_chain,"{""previous_sample"": {""obtained_response"": ""excited"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I can`t wait to have a turn!"", ""current_mode"": ""c""}",True,968.0,,,13.684,200.0,240.0,40.0,0,default,SRETrial,Info,2023-08-04 10:32:08,excited,s,"{""obtained_response"": ""excited"", ""current_mode"": ""s""}",s,I can`t wait to have a turn!
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAogCQBJeA==""]]}, ""prompt_component"": ""You are the best friend I could wish for!"", ""mode"": ""c""}",353,2023-08-04 10:32:09,False,,,SRETrial,405,81,True,405,50,90,SRE_chain,"{""previous_sample"": {""obtained_response"": ""You are the best friend I could wish for!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""grateful"", ""current_mode"": ""s""}",True,963.0,,,9.713,160.0,200.0,40.0,0,default,SRETrial,Info,2023-08-04 10:32:09,You are the best friend I could wish for!,c,"{""obtained_response"": ""You are the best friend I could wish for!"", ""current_mode"": ""c""}",c,grateful
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAogCwy6qg==""]]}, ""prompt_component"": ""helpful"", ""mode"": ""s""}",354,2023-08-04 10:32:11,False,,,SRETrial,414,33,True,414,48,86,SRE_chain,"{""previous_sample"": {""obtained_response"": ""helpful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I can assist you do some of the jobs you have on."", ""current_mode"": ""c""}",True,1004.0,,,41.366,240.0,280.0,40.0,0,default,SRETrial,Info,2023-08-04 10:32:11,helpful,s,"{""obtained_response"": ""helpful"", ""current_mode"": ""s""}",s,I can assist you do some of the jobs you have on.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAogDASKSw==""]]}, ""prompt_component"": ""I will definitely finish the project by the end of the week, no matter how many hours of overtime I need to do."", ""mode"": ""c""}",355,2023-08-04 10:32:12,False,,,SRETrial,378,58,True,378,15,27,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I will definitely finish the project by the end of the week, no matter how many hours of overtime I need to do."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""positive"", ""current_mode"": ""s""}",True,993.0,,,33.539,360.0,400.0,40.0,0,default,SRETrial,Info,2023-08-04 10:32:12,"I will definitely finish the project by the end of the week, no matter how many hours of overtime I need to do.",c,"{""obtained_response"": ""I will definitely finish the project by the end of the week, no matter how many hours of overtime I need to do."", ""current_mode"": ""c""}",c,positive
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAogDgmLIA==""]]}, ""prompt_component"": ""Thank you, I can handle it!"", ""mode"": ""c""}",356,2023-08-04 10:32:14,False,,,SRETrial,412,74,True,412,39,64,SRE_chain,"{""previous_sample"": {""obtained_response"": ""Thank you, I can handle it!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""controlled"", ""current_mode"": ""s""}",True,1005.0,,,40.709,480.0,520.0,40.0,0,default,SRETrial,Info,2023-08-04 10:32:14,"Thank you, I can handle it!",c,"{""obtained_response"": ""Thank you, I can handle it!"", ""current_mode"": ""c""}",c,controlled
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAogDwKvgA==""]]}, ""prompt_component"": ""delighted"", ""mode"": ""s""}",357,2023-08-04 10:32:15,False,,,SRETrial,426,4,True,426,47,76,SRE_chain,"{""previous_sample"": {""obtained_response"": ""delighted"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""My face gleamed as the assistant passed me the freshly made ice-cream."", ""current_mode"": ""c""}",True,999.0,,,34.65,320.0,360.0,40.0,0,default,SRETrial,Info,2023-08-04 10:32:15,delighted,s,"{""obtained_response"": ""delighted"", ""current_mode"": ""s""}",s,My face gleamed as the assistant passed me the freshly made ice-cream.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAogEgYjjg==""]]}, ""prompt_component"": ""I am so happy for my Wife in completing her degree."", ""mode"": ""c""}",358,2023-08-04 10:32:18,False,,,SRETrial,380,70,True,380,46,78,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I am so happy for my Wife in completing her degree."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""proud"", ""current_mode"": ""s""}",True,975.0,,,10.662,240.0,280.0,40.0,0,default,SRETrial,Info,2023-08-04 10:32:18,I am so happy for my Wife in completing her degree.,c,"{""obtained_response"": ""I am so happy for my Wife in completing her degree."", ""current_mode"": ""c""}",c,proud
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAogFQ4KXw==""]]}, ""prompt_component"": ""I can`t believe he did that, it is not right."", ""mode"": ""c""}",359,2023-08-04 10:32:21,False,,,SRETrial,259,48,True,259,50,90,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I can`t believe he did that, it is not right."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""disapproving"", ""current_mode"": ""s""}",True,983.0,,,14.457,200.0,240.0,40.0,0,default,SRETrial,Info,2023-08-04 10:32:21,"I can`t believe he did that, it is not right.",c,"{""obtained_response"": ""I can`t believe he did that, it is not right."", ""current_mode"": ""c""}",c,disapproving
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAogGQ4kRg==""]]}, ""prompt_component"": ""You must go straight to the Headteacher`s office right now."", ""mode"": ""c""}",360,2023-08-04 10:32:25,False,,,SRETrial,400,22,True,400,51,92,SRE_chain,"{""previous_sample"": {""obtained_response"": ""You must go straight to the Headteacher`s office right now."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""serious"", ""current_mode"": ""s""}",True,989.0,,,17.618,240.0,280.0,40.0,0,default,SRETrial,Info,2023-08-04 10:32:25,You must go straight to the Headteacher`s office right now.,c,"{""obtained_response"": ""You must go straight to the Headteacher`s office right now."", ""current_mode"": ""c""}",c,serious
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAogGwqjvg==""]]}, ""prompt_component"": ""grateful"", ""mode"": ""s""}",361,2023-08-04 10:32:27,False,,,SRETrial,418,44,True,418,38,83,SRE_chain,"{""previous_sample"": {""obtained_response"": ""grateful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""I am so happy with the gift my friend gave me."", ""current_mode"": ""c""}",True,991.0,,,17.49,200.0,240.0,40.0,0,default,SRETrial,Info,2023-08-04 10:32:27,grateful,s,"{""obtained_response"": ""grateful"", ""current_mode"": ""s""}",s,I am so happy with the gift my friend gave me.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAogGwyKiw==""]]}, ""prompt_component"": ""I do not understand how this works!"", ""mode"": ""c""}",362,2023-08-04 10:32:27,False,,,SRETrial,123,72,True,123,41,71,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I do not understand how this works!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""confused"", ""current_mode"": ""s""}",True,982.0,,,7.802,400.0,440.0,40.0,0,default,SRETrial,Info,2023-08-04 10:32:27,I do not understand how this works!,c,"{""obtained_response"": ""I do not understand how this works!"", ""current_mode"": ""c""}",c,confused
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAogHAfZ7Q==""]]}, ""prompt_component"": ""I can`t wait to see you!"", ""mode"": ""c""}",363,2023-08-04 10:32:28,False,,,SRETrial,393,3,True,393,53,98,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I can`t wait to see you!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""excited"", ""current_mode"": ""s""}",True,1024.0,,,39.79,120.0,160.0,40.0,0,default,SRETrial,Info,2023-08-04 10:32:28,I can`t wait to see you!,c,"{""obtained_response"": ""I can`t wait to see you!"", ""current_mode"": ""c""}",c,excited
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAogIQHN8w==""]]}, ""prompt_component"": ""I was extremely elated by it."", ""mode"": ""c""}",364,2023-08-04 10:32:33,False,,,SRETrial,328,35,True,328,46,78,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I was extremely elated by it."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""overjoyed"", ""current_mode"": ""s""}",True,1011.0,,,22.913,280.0,320.0,40.0,0,default,SRETrial,Info,2023-08-04 10:32:33,I was extremely elated by it.,c,"{""obtained_response"": ""I was extremely elated by it."", ""current_mode"": ""c""}",c,overjoyed
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAogIwUK2g==""]]}, ""prompt_component"": ""You are so unbelievably slow."", ""mode"": ""c""}",365,2023-08-04 10:32:35,False,,,SRETrial,431,57,True,431,45,99,SRE_chain,"{""previous_sample"": {""obtained_response"": ""You are so unbelievably slow."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""unprofessional"", ""current_mode"": ""s""}",True,1126.0,,,121.252,120.0,160.0,40.0,0,default,SRETrial,Info,2023-08-04 10:32:35,You are so unbelievably slow.,c,"{""obtained_response"": ""You are so unbelievably slow."", ""current_mode"": ""c""}",c,unprofessional
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAogIw7wfA==""]]}, ""prompt_component"": ""I am not sure I can make it."", ""mode"": ""c""}",366,2023-08-04 10:32:35,False,,,SRETrial,315,80,True,315,52,91,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I am not sure I can make it."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""disappointed"", ""current_mode"": ""s""}",True,1049.0,,,57.769,240.0,280.0,40.0,0,default,SRETrial,Info,2023-08-04 10:32:35,I am not sure I can make it.,c,"{""obtained_response"": ""I am not sure I can make it."", ""current_mode"": ""c""}",c,disappointed
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAogJA0fDA==""]]}, ""prompt_component"": ""I really appreciate that you helped me out, it means a lot."", ""mode"": ""c""}",367,2023-08-04 10:32:36,False,,,SRETrial,244,84,True,244,40,80,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I really appreciate that you helped me out, it means a lot."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""grateful"", ""current_mode"": ""s""}",True,994.0,,,10.058,400.0,440.0,40.0,0,default,SRETrial,Info,2023-08-04 10:32:36,"I really appreciate that you helped me out, it means a lot.",c,"{""obtained_response"": ""I really appreciate that you helped me out, it means a lot."", ""current_mode"": ""c""}",c,grateful
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAogJwAodQ==""]]}, ""prompt_component"": ""friendly"", ""mode"": ""s""}",368,2023-08-04 10:32:38,False,,,SRETrial,335,43,True,335,54,100,SRE_chain,"{""previous_sample"": {""obtained_response"": ""friendly"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",True,False,,0.0,,"{""obtained_response"": ""It is very nice to meet you."", ""current_mode"": ""c""}",True,1017.0,,,22.718,120.0,160.0,40.0,0,default,SRETrial,Info,2023-08-04 10:32:39,friendly,s,"{""obtained_response"": ""friendly"", ""current_mode"": ""s""}",s,It is very nice to meet you.
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAogJwEhPg==""]]}, ""prompt_component"": ""I was extremely frustrated by his actions."", ""mode"": ""c""}",369,2023-08-04 10:32:39,False,,,SRETrial,284,76,True,284,41,71,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I was extremely frustrated by his actions."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""reflective"", ""current_mode"": ""s""}",True,1001.0,,,12.628,440.0,480.0,40.0,0,default,SRETrial,Info,2023-08-04 10:32:39,I was extremely frustrated by his actions.,c,"{""obtained_response"": ""I was extremely frustrated by his actions."", ""current_mode"": ""c""}",c,reflective
{},False,"{""start_time"": {""py/object"": ""datetime.datetime"", ""__reduce__"": [{""py/type"": ""datetime.datetime""}, [""B+cIBAogJwQSGw==""]]}, ""prompt_component"": ""I am able to adapt to lots of tasks."", ""mode"": ""c""}",370,2023-08-04 10:32:39,False,,,SRETrial,423,89,True,423,50,90,SRE_chain,"{""previous_sample"": {""obtained_response"": ""I am able to adapt to lots of tasks."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",True,False,,0.0,,"{""obtained_response"": ""versatile"", ""current_mode"": ""s""}",True,1015.0,,,20.183,240.0,280.0,40.0,0,default,SRETrial,Info,2023-08-04 10:32:39,I am able to adapt to lots of tasks.,c,"{""obtained_response"": ""I am able to adapt to lots of tasks."", ""current_mode"": ""c""}",c,versatile
